name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	61	936	997	0.01842
Rhodopseudomonas	1073	G	40	12592	12632	0.23333
Nitrobacter	911	G	10	2075	2085	0.03851
Methylobacterium	407	G	3693	41	3734	0.06897
Labrys	204476	G	235	0	235	0.00434
Xanthobacter	279	G	2	5	7	0.00013
Devosia	46913	G	131	280	411	0.00759
Pleomorphomonas	261933	G	23	76	99	0.00183
Mesorhizobium	68287	G	3	0	3	0.00006
Chenggangzhangella	2041902	G	2	4	6	0.00011
Anderseniella	444432	G	2	1	3	0.00006
Acuticoccus	1904377	G	1	0	1	0.00002
Salinarimonas	690086	G	1	3	4	0.00007
Phreatobacter	1632780	G	1	2	3	0.00006
Methylovirgula	1156568	G	1	2	3	0.00006
Sphingomonas	13687	G	1566	1501	3067	0.05665
Sphingobium	165695	G	24	0	24	0.00044
Sphingopyxis	165697	G	2	0	2	0.00004
Parasphingopyxis	1234545	G	1	5	6	0.00011
Qipengyuania	1855416	G	12	78	90	0.00166
Tsuneonella	2800686	G	2	13	15	0.00028
Croceibacterium	2676755	G	1	3	4	0.00007
Aurantiacibacter	2800681	G	1	0	1	0.00002
Erythrobacter	1041	G	1	14	15	0.00028
Sphingosinicella	335405	G	2	6	8	0.00015
Zymomonas	541	G	1	0	1	0.00002
Azospirillum	191	G	200	55	255	0.00471
Ferrovibrio	1231242	G	1	0	1	0.00002
Hypericibacter	2705399	G	1	0	1	0.00002
Wolbachia	953	G	22	5	27	0.00050
Rickettsia	780	G	4	0	4	0.00007
Caulobacter	75	G	11	0	11	0.00020
Brevundimonas	41275	G	1	0	1	0.00002
Candidatus Hydrogenosomobacter	2654634	G	7	0	7	0.00013
Lichenicola	2804525	G	1	0	1	0.00002
Elioraea	457933	G	1	0	1	0.00002
Roseomonas	125216	G	1	0	1	0.00002
Salmonella	590	G	303	9613	9916	0.18316
Escherichia	561	G	301	3073	3374	0.06232
Candidatus Moranella	1048757	G	169	0	169	0.00312
Klebsiella	570	G	56	127	183	0.00338
Enterobacter	547	G	38	77	115	0.00212
Citrobacter	544	G	14	20	34	0.00063
Candidatus Regiella	568988	G	1	0	1	0.00002
Candidatus Blochmanniella	203804	G	2	0	2	0.00004
Candidatus Mikella	1906660	G	1	0	1	0.00002
Shigella	620	G	6	52	58	0.00107
Candidatus Ishikawella	409304	G	6	0	6	0.00011
Candidatus Profftia	1177214	G	3	0	3	0.00006
Superficieibacter	2303321	G	1	0	1	0.00002
Sodalis	84565	G	489	30	519	0.00959
Erwinia	551	G	64	4	68	0.00126
Pantoea	53335	G	6	0	6	0.00011
Yersinia	629	G	20	1522	1542	0.02848
Serratia	613	G	16	17	33	0.00061
Morganella	581	G	6	0	6	0.00011
Proteus	583	G	5	1	6	0.00011
Arsenophonus	637	G	2	0	2	0.00004
Providencia	586	G	1	0	1	0.00002
Pectobacterium	122277	G	5	2	7	0.00013
Xanthomonas	338	G	431	95	526	0.00972
Arenimonas	490567	G	45	41	86	0.00159
Stenotrophomonas	40323	G	19	17	36	0.00066
Pseudoxanthomonas	83618	G	1	0	1	0.00002
Dyella	231454	G	40	23	63	0.00116
Luteibacter	242605	G	4	1	5	0.00009
Dokdonella	323413	G	3	3	6	0.00011
Pseudomonas	286	G	48	146	194	0.00358
Stutzerimonas	2901164	G	1	6	7	0.00013
Acinetobacter	469	G	121	5	126	0.00233
Thioflavicoccus	156885	G	14	1	15	0.00028
Thiocapsa	1056	G	11	0	11	0.00020
Allochromatium	85072	G	8	0	8	0.00015
Ectothiorhodosinus	233099	G	2	0	2	0.00004
