name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	162	47	209	0.00198
Rhodopseudomonas	1073	G	68	1333	1401	0.01327
Afipia	1033	G	7	0	7	0.00007
Tardiphaga	1395974	G	2	43	45	0.00043
Nitrobacter	911	G	1	16	17	0.00016
Microvirga	186650	G	421	41	462	0.00438
Methylobacterium	407	G	170	76	246	0.00233
Enhydrobacter	212791	G	243	128	371	0.00352
Pseudorhodoplanes	1734920	G	126	80	206	0.00195
Terrihabitans	2874214	G	7	5	12	0.00011
Devosia	46913	G	198	112	310	0.00294
Beijerinckia	532	G	193	75	268	0.00254
Methylocapsa	184923	G	4	1	5	0.00005
Rhizobium	379	G	30	141	171	0.00162
Pararhizobium	1612611	G	13	0	13	0.00012
Liberibacter	34019	G	15	33	48	0.00045
Mesorhizobium	68287	G	189	0	189	0.00179
Hyphomicrobium	81	G	115	1	116	0.00110
Rhodomicrobium	1068	G	13	5	18	0.00017
Methyloligella	1485594	G	3	1	4	0.00004
Labrys	204476	G	58	0	58	0.00055
Xanthobacter	279	G	22	2	24	0.00023
Ancylobacter	99	G	8	9	17	0.00016
Pseudolabrys	556257	G	8	7	15	0.00014
Azorhizobium	6	G	1	0	1	0.00001
Phreatobacter	1632780	G	95	106	201	0.00190
Aureimonas	414371	G	33	0	33	0.00031
Martelella	293088	G	28	28	56	0.00053
Aurantimonas	182269	G	3	3	6	0.00006
Salinarimonas	690086	G	60	67	127	0.00120
Chenggangzhangella	2041902	G	39	32	71	0.00067
Cohaesibacter	655352	G	22	0	22	0.00021
Kaistia	166953	G	14	15	29	0.00027
Methyloraptor	3382645	G	8	8	16	0.00015
Blastochloris	59282	G	8	0	8	0.00008
Afifella	643217	G	8	5	13	0.00012
Terrirubrum	3142786	G	4	2	6	0.00006
Methylocystis	133	G	3	0	3	0.00003
Anderseniella	444432	G	2	0	2	0.00002
Brucella	234	G	2	1858	1860	0.01762
Pleomorphomonas	261933	G	1	1	2	0.00002
Bartonella	773	G	1	0	1	0.00001
Sphingomonas	13687	G	4293	675	4968	0.04707
Sphingobium	165695	G	135	2	137	0.00130
Novosphingobium	165696	G	45	10	55	0.00052
Sphingopyxis	165697	G	5	0	5	0.00005
Parasphingopyxis	1234545	G	5	1	6	0.00006
Novosphingopyxis	2709686	G	1	0	1	0.00001
Tsuneonella	2800686	G	121	282	403	0.00382
Erythrobacter	1041	G	40	278	318	0.00301
Qipengyuania	1855416	G	4	19	23	0.00022
Croceibacterium	2676755	G	2	3	5	0.00005
Altererythrobacter	361177	G	1	7	8	0.00008
Sphingosinicella	335405	G	83	40	123	0.00117
Sandaracinobacteroides	2883109	G	16	5	21	0.00020
Glacieibacterium	2860235	G	2	0	2	0.00002
Zymomonas	541	G	27	2	29	0.00027
Skermanella	204447	G	104	0	104	0.00099
Niveispirillum	1543704	G	79	29	108	0.00102
Azospirillum	191	G	2	0	2	0.00002
Caenispirillum	414051	G	175	91	266	0.00252
Hypericibacter	2705399	G	120	3	123	0.00117
Ferrovibrio	1231242	G	61	25	86	0.00081
Pararhodospirillum	1612157	G	21	5	26	0.00025
Rhodospirillum	1081	G	1	0	1	0.00001
Algihabitans	2821512	G	1	0	1	0.00001
Stella	93	G	10	4	14	0.00013
Nisaea	390876	G	6	0	6	0.00006
Varunaivibrio	1866954	G	4	0	4	0.00004
Terasakiella	196080	G	3	0	3	0.00003
Thalassospira	168934	G	1	0	1	0.00001
Caulobacter	75	G	199	43	242	0.00229
Brevundimonas	41275	G	63	26	89	0.00084
Terricaulis	2768684	G	28	6	34	0.00032
Asticcacaulis	76890	G	12	0	12	0.00011
Phenylobacterium	20	G	11	2	13	0.00012
Roseomonas	125216	G	126	84	210	0.00199
Roseococcus	35812	G	2	1	3	0.00003
Acidibrevibacterium	2603324	G	31	26	57	0.00054
Lichenicola	2804525	G	14	8	22	0.00021
Komagataeibacter	1434011	G	6	9	15	0.00014
Gluconobacter	441	G	1	0	1	0.00001
Commensalibacter	1079922	G	1	0	1	0.00001
Elioraea	457933	G	9	7	16	0.00015
Acidisoma	512381	G	6	3	9	0.00009
Acidiphilium	522	G	2	0	2	0.00002
Acidocella	50709	G	1	0	1	0.00001
Wolbachia	953	G	190	165	355	0.00336
Neorickettsia	33993	G	2	0	2	0.00002
Candidatus Neoehrlichia	467749	G	2	0	2	0.00002
Candidatus Mesenet	2883098	G	1	0	1	0.00001
Rickettsia	780	G	1	5	6	0.00006
Candidatus Megaera	1742636	G	2	3	5	0.00005
Candidatus Phycorickettsia	2115980	G	1	0	1	0.00001
Candidatus Lariskella	1175554	G	2	0	2	0.00002
Candidatus Bandiella	2716172	G	1	0	1	0.00001
Candidatus Deianiraea	2603321	G	2	0	2	0.00002
Hyphobacterium	2004661	G	64	14	78	0.00074
Maricaulis	74317	G	7	0	7	0.00007
Oceanicaulis	153232	G	1	0	1	0.00001
Algimonas	1246884	G	2	0	2	0.00002
Pontivivens	1844015	G	9	22	31	0.00029
Rhodovulum	34008	G	5	7	12	0.00011
Ruegeria	97050	G	3	3	6	0.00006
Jannaschia	188905	G	2	2	4	0.00004
Roseicyclus	336277	G	1	0	1	0.00001
Palleronia	315422	G	1	0	1	0.00001
Leisingera	191028	G	1	6	7	0.00007
Candidatus Bealeia	1920992	G	9	2	11	0.00010
Candidatus Nucleicultrix	1509243	G	2	0	2	0.00002
Candidatus Pelagibacter	198251	G	5	0	5	0.00005
Candidatus Fonsibacter	2045213	G	4	0	4	0.00004
Tistrella	171436	G	6	0	6	0.00006
Kordiimonas	288021	G	2	0	2	0.00002
Gimibacter	3058346	G	1	0	1	0.00001
Candidatus Viadribacter	2892997	G	1	1	2	0.00002
Thiocapsa	1056	G	1427	0	1427	0.01352
Caldichromatium	2828366	G	11	2	13	0.00012
Thermochromatium	85073	G	6	3	9	0.00009
Nitrosococcus	1227	G	3	0	3	0.00003
Rheinheimera	67575	G	1	0	1	0.00001
Allochromatium	85072	G	1	0	1	0.00001
Marichromatium	85076	G	1	0	1	0.00001
Candidatus Nitrosacidococcus	2796146	G	1	0	1	0.00001
Candidatus Thiodiazotropha	1913444	G	498	0	498	0.00472
Spiribacter	1335745	G	52	5	57	0.00054
Acidihalobacter	1765964	G	4	0	4	0.00004
Ectothiorhodospira	1051	G	1	0	1	0.00001
Halorhodospira	85108	G	1	0	1	0.00001
Granulosicoccus	437504	G	2	0	2	0.00002
Halothiobacillus	109262	G	1	0	1	0.00001
Guyparkeria	2035712	G	1	0	1	0.00001
Luteimonas	83614	G	190	0	190	0.00180
Lysobacter	68	G	128	152	280	0.00265
Arenimonas	490567	G	71	95	166	0.00157
Xylella	2370	G	41	180	221	0.00209
Agrilutibacter	3382696	G	39	69	108	0.00102
Pseudoxanthomonas	83618	G	16	1	17	0.00016
Xanthomonas	338	G	6	401	407	0.00386
Thermomonas	141948	G	1	1	2	0.00002
Solilutibacter	3382695	G	1	1	2	0.00002
Rhodanobacter	75309	G	43	0	43	0.00041
Luteibacter	242605	G	38	33	71	0.00067
Tahibacter	1453544	G	9	3	12	0.00011
Dokdonella	323413	G	7	31	38	0.00036
Dyella	231454	G	3	16	19	0.00018
Ahniella	2233801	G	1	0	1	0.00001
Candidatus Moranella	1048757	G	184	0	184	0.00174
Escherichia	561	G	98	362	460	0.00436
Candidatus Purcelliella	472825	G	6	0	6	0.00006
Candidatus Blochmanniella	203804	G	1	0	1	0.00001
Klebsiella	570	G	17	145	162	0.00153
Salmonella	590	G	14	3753	3767	0.03569
Citrobacter	544	G	11	39	50	0.00047
Enterobacter	547	G	6	18	24	0.00023
Candidatus Schneideria	1081630	G	2	0	2	0.00002
Superficieibacter	2303321	G	1	0	1	0.00001
Candidatus Curculioniphilus	690591	G	1	0	1	0.00001
Sodalis	84565	G	218	37	255	0.00242
Proteus	583	G	141	24	165	0.00156
Arsenophonus	637	G	8	0	8	0.00008
Providencia	586	G	5	3	8	0.00008
Morganella	581	G	3	0	3	0.00003
Photorhabdus	29487	G	1	0	1	0.00001
Edwardsiella	635	G	78	29	107	0.00101
Buchnera	32199	G	6	0	6	0.00006
Erwinia	551	G	2	0	2	0.00002
Pantoea	53335	G	2	0	2	0.00002
Brenneria	71655	G	6	0	6	0.00006
Dickeya	204037	G	1	0	1	0.00001
Serratia	613	G	5	12	17	0.00016
Steroidobacter	469322	G	655	84	739	0.00700
Kangiella	261963	G	265	0	265	0.00251
Endozoicomonas	305899	G	110	0	110	0.00104
Salinicola	404432	G	1	0	1	0.00001
Allohahella	1855402	G	11	18	29	0.00027
Venatoribacter	2893036	G	2	8	10	0.00009
Marinomonas	28253	G	1	0	1	0.00001
Nitrincola	267849	G	1	2	3	0.00003
Alcanivorax	59753	G	2	0	2	0.00002
Reinekea	230494	G	1	1	2	0.00002
Paraphotobacterium	2042066	G	119	11	130	0.00123
Vibrio	662	G	37	3	40	0.00038
Aquicella	254245	G	70	28	98	0.00093
Legionella	445	G	30	6	36	0.00034
Pseudomonas	286	G	83	34	117	0.00111
Stutzerimonas	2901164	G	7	8	15	0.00014
Halopseudomonas	2901189	G	2	0	2	0.00002
Marinobacter	2742	G	1	0	1	0.00001
Sulfurifustis	1692042	G	102	13	115	0.00109
Acidiferrobacter	986106	G	2	0	2	0.00002
Avibacterium	292486	G	90	12	102	0.00097
Lonepinella	53416	G	3	0	3	0.00003
Haemophilus	724	G	2	0	2	0.00002
Thalassotalea	1518149	G	58	3	61	0.00058
Colwellia	28228	G	1	0	1	0.00001
Psychromonas	67572	G	11	0	11	0.00010
Pseudoalteromonas	53246	G	4	4	8	0.00008
Flocculibacter	2834759	G	3	0	3	0.00003
Shewanella	22	G	2	0	2	0.00002
Catenovulum	1172191	G	1	0	1	0.00001
Methylocaldum	73778	G	18	19	37	0.00035
Methylococcus	413	G	10	9	19	0.00018
Methylomagnum	1760987	G	7	6	13	0.00012
Methylobacter	429	G	1	1	2	0.00002
Methylotuvimicrobium	2822410	G	1	0	1	0.00001
Cellvibrio	10	G	29	0	29	0.00027
Teredinibacter	2425	G	13	0	13	0.00012
Agarilytica	2036021	G	2	0	2	0.00002
Congregibacter	393661	G	7	0	7	0.00007
Aequoribacter	2847769	G	1	0	1	0.00001
Microbulbifer	48073	G	1	0	1	0.00001
Zhongshania	1434050	G	1	0	1	0.00001
Algiphilus	1266053	G	25	4	29	0.00027
Solimonas	413435	G	1	0	1	0.00001
Candidatus Vondammii	2686004	G	20	0	20	0.00019
Candidatus Palibaumannia	198346	G	1	0	1	0.00001
Candidatus Nardonella	204619	G	1	0	1	0.00001
Candidatus Reidiella	2738850	G	1	0	1	0.00001
Acinetobacter	469	G	10	4	14	0.00013
Aquirhabdus	2824158	G	5	0	5	0.00005
Moraxella	475	G	2	0	2	0.00002
Psychrobacter	497	G	1	0	1	0.00001
Thiomicrospira	933	G	6	0	6	0.00006
Thiomicrorhabdus	2039723	G	6	0	6	0.00006
Francisella	262	G	1	0	1	0.00001
Aeromonas	642	G	6	4	10	0.00009
Sulfurivermis	2034504	G	4	1	5	0.00005
Immundisolibacter	1934947	G	3	0	3	0.00003
Cardiobacterium	2717	G	1	0	1	0.00001
Wohlfahrtiimonas	582472	G	1	0	1	0.00001
Woeseia	1738655	G	2	0	2	0.00002
Massilia	149698	G	313	402	715	0.00677
Pseudoduganella	1522432	G	91	447	538	0.00510
Duganella	75654	G	46	0	46	0.00044
Collimonas	202907	G	18	23	41	0.00039
Noviherbaspirillum	1344552	G	16	51	67	0.00063
Herbaspirillum	963	G	9	0	9	0.00009
Janthinobacterium	29580	G	6	17	23	0.00022
Actimicrobium	1051898	G	5	10	15	0.00014
Undibacterium	401469	G	1	0	1	0.00001
Glaciimonas	1229970	G	1	0	1	0.00001
Variovorax	34072	G	124	61	185	0.00175
Limnohabitans	665874	G	32	0	32	0.00030
Comamonas	283	G	14	419	433	0.00410
Vandammella	2919468	G	6	70	76	0.00072
Hydrogenophaga	47420	G	2	35	37	0.00035
Delftia	80865	G	2	423	425	0.00403
Hylemonella	232523	G	2	32	34	0.00032
Polaromonas	52972	G	1	3	4	0.00004
Cupriavidus	106589	G	140	21	161	0.00153
Ralstonia	48736	G	132	401	533	0.00505
Paraburkholderia	1822464	G	90	93	183	0.00173
Robbsia	2038280	G	28	10	38	0.00036
Caballeronia	1827195	G	24	0	24	0.00023
Lautropia	47670	G	18	20	38	0.00036
Burkholderia	32008	G	10	456	466	0.00442
Polynucleobacter	44013	G	3	0	3	0.00003
Limnobacter	131079	G	3	0	3	0.00003
Pandoraea	93217	G	2	0	2	0.00002
Ideonella	36862	G	37	186	223	0.00211
Sphaerotilus	34102	G	1	3	4	0.00004
Bordetella	517	G	5	14	19	0.00018
Oligella	90243	G	2	0	2	0.00002
Basilea	1472344	G	2	0	2	0.00002
Pollutimonas	2987599	G	1	0	1	0.00001
Pusillimonas	305976	G	1	1	2	0.00002
Duodenibacillus	1980697	G	9	2	11	0.00010
Turicimonas	1918598	G	2	0	2	0.00002
Tepidimonas	114248	G	2	7	9	0.00009
Thiomonas	32012	G	1	0	1	0.00001
Sulfuritortus	1938335	G	611	662	1273	0.01206
Thiobacillus	919	G	5	1	6	0.00006
Nitrosomonas	914	G	164	0	164	0.00155
Nitrosospira	35798	G	44	0	44	0.00042
Methylophilus	16	G	5	6	11	0.00010
Methylobacillus	404	G	3	4	7	0.00007
Methyloradius	2872156	G	2	3	5	0.00005
Ferriphaselus	1443590	G	6	2	8	0.00008
Sulfuriferula	1778653	G	5	0	5	0.00005
Usitatibacter	2803845	G	2	0	2	0.00002
Denitratisoma	311181	G	1	0	1	0.00001
Pseudothauera	2891324	G	70	42	112	0.00106
Thauera	33057	G	19	20	39	0.00037
Niveibacterium	1769726	G	64	31	95	0.00090
Dechloromonas	73029	G	8	3	11	0.00010
Azonexus	146936	G	2	6	8	0.00008
Laribacter	168470	G	74	62	136	0.00129
Microvirgula	57479	G	1	0	1	0.00001
Vitreoscilla	59	G	1	0	1	0.00001
Ferrovum	416212	G	14	1	15	0.00014
Candidatus Kinetoplastibacterium	33055	G	1	0	1	0.00001
Mariprofundus	377315	G	2	0	2	0.00002
Hydrogenophilus	70774	G	2	0	2	0.00002
Niastella	354354	G	698	168	866	0.00820
Flavisolibacter	398041	G	687	114	801	0.00759
Sediminibacterium	504481	G	442	76	518	0.00491
Chitinophaga	79328	G	430	22	452	0.00428
Niabella	379899	G	357	63	420	0.00398
Pseudobacter	1860196	G	336	80	416	0.00394
Ferruginibacter	1004303	G	231	11	242	0.00229
Paraflavitalea	2698688	G	151	0	151	0.00143
Arachidicoccus	1769012	G	116	0	116	0.00110
Phnomibacter	2836216	G	43	0	43	0.00041
Filimonas	649460	G	39	8	47	0.00045
Mycovorax	3389990	G	19	9	28	0.00027
Rhizosphaericola	3114547	G	15	2	17	0.00016
Thermoflavifilum	1649506	G	13	2	15	0.00014
Flavihumibacter	1004301	G	13	0	13	0.00012
Lacibacter	649461	G	11	2	13	0.00012
Panacibacter	1874621	G	7	1	8	0.00008
Pseudocnuella	2812019	G	2	0	2	0.00002
Hymenobacter	89966	G	135	17	152	0.00144
Pontibacter	323449	G	48	80	128	0.00121
Adhaeribacter	299566	G	17	18	35	0.00033
Rufibacter	1379908	G	1	0	1	0.00001
Chryseolinea	1433993	G	39	67	106	0.00100
Dyadobacter	120831	G	34	43	77	0.00073
Fibrella	861914	G	2	15	17	0.00016
Larkinella	332157	G	1	5	6	0.00006
Fulvitalea	1434007	G	24	19	43	0.00041
Persicobacter	59740	G	2	2	4	0.00004
Spirosoma	107	G	14	23	37	0.00035
Cytophaga	978	G	7	11	18	0.00017
Emticicia	312278	G	17	34	51	0.00048
Leadbetterella	319458	G	1	1	2	0.00002
Candidatus Cardinium	273135	G	6	1	7	0.00007
Candidatus Amoebophilus	281119	G	1	0	1	0.00001
Roseivirga	290180	G	7	0	7	0.00007
Imperialibacter	1649461	G	4	0	4	0.00004
Flammeovirga	59739	G	1	0	1	0.00001
Ekhidna	447678	G	4	9	13	0.00012
Algoriphagus	246875	G	1	0	1	0.00001
Aquiflexum	280472	G	1	1	2	0.00002
Echinicola	390846	G	1	0	1	0.00001
Rhodocytophaga	455076	G	2	3	5	0.00005
Mangrovivirga	2858886	G	1	2	3	0.00003
Flavobacterium	237	G	398	50	448	0.00424
Aquimarina	290174	G	6	0	6	0.00006
Vaginella	1935184	G	3	3	6	0.00006
Kordia	221065	G	2	0	2	0.00002
Mangrovimonas	1211036	G	1	0	1	0.00001
Faecalibacter	2766734	G	17	0	17	0.00016
Chryseobacterium	59732	G	7	6	13	0.00012
Elizabethkingia	308865	G	1	13	14	0.00013
Fluviicola	332102	G	25	3	28	0.00027
Ichthyobacterium	1755829	G	5	0	5	0.00005
Croceimicrobium	2828338	G	3	0	3	0.00003
Mucilaginibacter	423349	G	107	70	177	0.00168
Pedobacter	84567	G	61	35	96	0.00091
Sphingobacterium	28453	G	55	44	99	0.00094
Solitalea	929509	G	9	0	9	0.00009
Arcticibacter	1288026	G	3	4	7	0.00007
Aurantibacillus	3088889	G	34	3	37	0.00035
Mangrovibacterium	1573808	G	44	4	48	0.00045
Aquipluma	2792393	G	3	0	3	0.00003
Draconibacterium	1471399	G	2	0	2	0.00002
Alkalitalea	1193324	G	17	1	18	0.00017
Marinifilum	866673	G	1	0	1	0.00001
Alistipes	239759	G	22	0	22	0.00021
Acetobacteroides	1647173	G	4	0	4	0.00004
Petrimonas	307628	G	8	2	10	0.00009
Butyricimonas	574697	G	5	3	8	0.00008
Porphyromonas	836	G	2	2	4	0.00004
Bacteroides	816	G	1	0	1	0.00001
Paraprevotella	577309	G	1	1	2	0.00002
Haliscomenobacter	2349	G	13	1	14	0.00013
Lewinella	70994	G	11	1	12	0.00011
Aureispira	365032	G	1	0	1	0.00001
Candidatus Sulfidibacterium	2923290	G	1	0	1	0.00001
Melioribacter	1134403	G	140	4	144	0.00136
Ignavibacterium	795750	G	17	0	17	0.00016
Rhodocaloribacter	2893090	G	2	0	2	0.00002
Rubrivirga	1434037	G	1	0	1	0.00001
