name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	21	0	21	0.00075
Nitrobacter	911	G	3	1694	1697	0.06034
Rhodopseudomonas	1073	G	2	1677	1679	0.05970
Agrobacterium	357	G	2	685	687	0.02443
Shinella	323620	G	2	0	2	0.00007
Liberibacter	34019	G	1	0	1	0.00004
Methylobacterium	407	G	349	21	370	0.01316
Enhydrobacter	212791	G	327	28	355	0.01262
Anderseniella	444432	G	217	8	225	0.00800
Rhodomicrobium	1068	G	147	10	157	0.00558
Hyphomicrobium	81	G	50	0	50	0.00178
Mesorhizobium	68287	G	159	0	159	0.00565
Labrys	204476	G	68	0	68	0.00242
Pseudolabrys	556257	G	9	1	10	0.00036
Ancylobacter	99	G	2	0	2	0.00007
Xanthobacter	279	G	1	0	1	0.00004
Devosia	46913	G	19	0	19	0.00068
Methylocapsa	184923	G	29	1	30	0.00107
Beijerinckia	532	G	10	0	10	0.00036
Phreatobacter	1632780	G	21	3	24	0.00085
Kaistia	166953	G	5	0	5	0.00018
Brucella	234	G	4	461	465	0.01654
Stappia	152161	G	1	0	1	0.00004
Salinarimonas	690086	G	1	0	1	0.00004
Blastochloris	59282	G	1	0	1	0.00004
Sphingomonas	13687	G	145	176	321	0.01141
Sphingosinicella	335405	G	200	39	239	0.00850
Altererythrobacter	361177	G	1	9	10	0.00036
Hypericibacter	2705399	G	117	0	117	0.00416
Niveispirillum	1543704	G	5	11	16	0.00057
Azospirillum	191	G	2	5	7	0.00025
Ferrovibrio	1231242	G	1	1	2	0.00007
Pararhodospirillum	1612157	G	1	1	2	0.00007
Phenylobacterium	20	G	27	3	30	0.00107
Terricaulis	2768684	G	18	0	18	0.00064
Asticcacaulis	76890	G	17	0	17	0.00060
Caulobacter	75	G	2	0	2	0.00007
Wolbachia	953	G	45	2	47	0.00167
Rickettsia	780	G	2	0	2	0.00007
Orientia	69474	G	1	0	1	0.00004
Oceanicaulis	153232	G	16	0	16	0.00057
Gimibacter	3058346	G	1	1	2	0.00007
Gemmobacter	204456	G	1	0	1	0.00004
Roseomonas	125216	G	1	0	1	0.00004
Escherichia	561	G	207	256	463	0.01646
Salmonella	590	G	109	8393	8502	0.30233
Klebsiella	570	G	59	131	190	0.00676
Enterobacter	547	G	22	35	57	0.00203
Candidatus Ishikawella	409304	G	9	0	9	0.00032
Candidatus Moranella	1048757	G	7	0	7	0.00025
Atlantibacter	1903434	G	3	0	3	0.00011
Citrobacter	544	G	3	2	5	0.00018
Candidatus Curculioniphilus	690591	G	1	0	1	0.00004
Sodalis	84565	G	396	17	413	0.01469
Yersinia	629	G	13	669	682	0.02425
Serratia	613	G	6	6	12	0.00043
Brenneria	71655	G	8	0	8	0.00028
Pectobacterium	122277	G	8	3	11	0.00039
Dickeya	204037	G	1	0	1	0.00004
Pantoea	53335	G	11	1	12	0.00043
Erwinia	551	G	1	0	1	0.00004
Morganella	581	G	8	0	8	0.00028
Proteus	583	G	3	0	3	0.00011
Providencia	586	G	1	0	1	0.00004
Arsenophonus	637	G	1	0	1	0.00004
Edwardsiella	635	G	1	0	1	0.00004
Gallaecimonas	745410	G	1	0	1	0.00004
Stenotrophomonas	40323	G	505	12	517	0.01838
Lysobacter	68	G	52	0	52	0.00185
Luteimonas	83614	G	11	0	11	0.00039
Xanthomonas	338	G	10	40	50	0.00178
Pseudoxanthomonas	83618	G	2	0	2	0.00007
Pseudolysobacter	2709666	G	1	0	1	0.00004
Dyella	231454	G	239	97	336	0.01195
Luteibacter	242605	G	4	0	4	0.00014
Rhodanobacter	75309	G	1	0	1	0.00004
Rickettsiella	59195	G	650	0	650	0.02311
Aquicella	254245	G	122	3	125	0.00444
Legionella	445	G	22	0	22	0.00078
Candidatus Thiodiazotropha	1913444	G	211	0	211	0.00750
Thiocapsa	1056	G	73	0	73	0.00260
Thioflavicoccus	156885	G	4	0	4	0.00014
Allochromatium	85072	G	1	0	1	0.00004
Spiribacter	1335745	G	2	0	2	0.00007
Ectothiorhodosinus	233099	G	1	0	1	0.00004
Sulfurifustis	1692042	G	130	3	133	0.00473
Pseudomonas	286	G	66	14	80	0.00284
Stutzerimonas	2901164	G	1	0	1	0.00004
Moraxella	475	G	33	0	33	0.00117
Acinetobacter	469	G	10	0	10	0.00036
Steroidobacter	469322	G	36	0	36	0.00128
Shewanella	22	G	17	2	19	0.00068
Pseudoalteromonas	53246	G	2	0	2	0.00007
Thalassotalea	1518149	G	1	0	1	0.00004
Moritella	58050	G	1	0	1	0.00004
Pseudidiomarina	2800384	G	1	0	1	0.00004
Vibrio	662	G	14	15	29	0.00103
Salinispirillum	1649491	G	3	1	4	0.00014
Marinomonas	28253	G	2	0	2	0.00007
Candidatus Carsonella	114185	G	1	0	1	0.00004
Aeromonas	642	G	5	1	6	0.00021
Methylomarinovum	1486720	G	2	0	2	0.00007
Candidatus Paraluminiphilus	3040948	G	2	0	2	0.00007
Thiosulfatimonas	2781121	G	1	0	1	0.00004
Algiphilus	1266053	G	1	0	1	0.00004
Otariodibacter	1249016	G	1	0	1	0.00004
Paraburkholderia	1822464	G	132	0	132	0.00469
