name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	160	29	189	0.00174
Rhodopseudomonas	1073	G	75	1115	1190	0.01097
Afipia	1033	G	14	0	14	0.00013
Tardiphaga	1395974	G	3	49	52	0.00048
Nitrobacter	911	G	1	11	12	0.00011
Microvirga	186650	G	436	3	439	0.00405
Methylobacterium	407	G	88	472	560	0.00516
Hyphomicrobium	81	G	372	0	372	0.00343
Rhodomicrobium	1068	G	138	30	168	0.00155
Methyloligella	1485594	G	3	0	3	0.00003
Enhydrobacter	212791	G	244	69	313	0.00289
Pseudorhodoplanes	1734920	G	113	32	145	0.00134
Terrihabitans	2874214	G	3	1	4	0.00004
Candidatus Hodgkinia	573657	G	2	0	2	0.00002
Xanthobacter	279	G	227	0	227	0.00209
Labrys	204476	G	57	0	57	0.00053
Pseudolabrys	556257	G	41	17	58	0.00053
Azorhizobium	6	G	13	5	18	0.00017
Ancylobacter	99	G	2	1	3	0.00003
Devosia	46913	G	229	140	369	0.00340
Mesorhizobium	68287	G	252	0	252	0.00232
Nitratireductor	245876	G	1	0	1	0.00001
Rhizobium	379	G	103	99	202	0.00186
Pararhizobium	1612611	G	1	0	1	0.00001
Liberibacter	34019	G	25	1	26	0.00024
Shinella	323620	G	6	0	6	0.00006
Beijerinckia	532	G	89	19	108	0.00100
Methylocella	120652	G	1	0	1	0.00001
Methylocapsa	184923	G	1	0	1	0.00001
Methylovirgula	1156568	G	1	0	1	0.00001
Phreatobacter	1632780	G	71	38	109	0.00100
Cohaesibacter	655352	G	69	0	69	0.00064
Salinarimonas	690086	G	63	33	96	0.00089
Kaistia	166953	G	30	15	45	0.00041
Chenggangzhangella	2041902	G	29	11	40	0.00037
Methylocystis	133	G	20	3	23	0.00021
Afifella	643217	G	19	6	25	0.00023
Terrirubrum	3142786	G	12	3	15	0.00014
Anderseniella	444432	G	6	4	10	0.00009
Martelella	293088	G	6	0	6	0.00006
Brucella	234	G	6	3242	3248	0.02994
Pleomorphomonas	261933	G	4	2	6	0.00006
Acuticoccus	1904377	G	3	0	3	0.00003
Methyloraptor	3382645	G	2	1	3	0.00003
Blastochloris	59282	G	2	0	2	0.00002
Bosea	85413	G	1	0	1	0.00001
Sphingomonas	13687	G	1451	390	1841	0.01697
Sphingobium	165695	G	185	14	199	0.00183
