name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingomonas	13687	G	5650	1486	7136	0.05169
Sphingobium	165695	G	265	30	295	0.00214
Novosphingobium	165696	G	190	18	208	0.00151
Parasphingopyxis	1234545	G	36	20	56	0.00041
Sphingorhabdus	1434046	G	23	4	27	0.00020
Sphingopyxis	165697	G	18	0	18	0.00013
Alterisphingorhabdus	3382518	G	4	1	5	0.00004
Erythrobacter	1041	G	309	1795	2104	0.01524
Aurantiacibacter	2800681	G	36	1	37	0.00027
Tsuneonella	2800686	G	29	51	80	0.00058
Qipengyuania	1855416	G	19	48	67	0.00049
Croceibacterium	2676755	G	6	9	15	0.00011
Altererythrobacter	361177	G	1	4	5	0.00004
Croceicoccus	1295327	G	1	0	1	0.00001
Sphingosinicella	335405	G	83	64	147	0.00106
Sandaracinobacteroides	2883109	G	9	4	13	0.00009
Polymorphobacter	1508451	G	8	0	8	0.00006
Zymomonas	541	G	43	4	47	0.00034
Bradyrhizobium	374	G	138	24	162	0.00117
Rhodopseudomonas	1073	G	62	953	1015	0.00735
Afipia	1033	G	19	0	19	0.00014
Tardiphaga	1395974	G	6	116	122	0.00088
Nitrobacter	911	G	1	14	15	0.00011
Microvirga	186650	G	998	111	1109	0.00803
Methylobacterium	407	G	137	35	172	0.00125
Devosia	46913	G	517	279	796	0.00577
Pelagibacterium	1082930	G	6	0	6	0.00004
Hyphomicrobium	81	G	495	1	496	0.00359
Rhodomicrobium	1068	G	196	54	250	0.00181
Filomicrobium	119044	G	2	0	2	0.00001
Methyloligella	1485594	G	1	0	1	0.00001
Mesorhizobium	68287	G	480	3	483	0.00350
Aquibium	2911176	G	8	5	13	0.00009
Nitratireductor	245876	G	4	2	6	0.00004
Aminobacter	31988	G	3	2	5	0.00004
Enhydrobacter	212791	G	305	102	407	0.00295
Pseudorhodoplanes	1734920	G	161	53	214	0.00155
Terrihabitans	2874214	G	4	1	5	0.00004
Candidatus Hodgkinia	573657	G	2	0	2	0.00001
Nordella	169055	G	1	0	1	0.00001
Rhizobium	379	G	82	119	201	0.00146
Pararhizobium	1612611	G	1	0	1	0.00001
Sinorhizobium	28105	G	33	0	33	0.00024
Liberibacter	34019	G	22	2	24	0.00017
Shinella	323620	G	3	0	3	0.00002
Hoeflea	274591	G	1	0	1	0.00001
Georhizobium	2661800	G	1	0	1	0.00001
Xanthobacter	279	G	155	2	157	0.00114
Labrys	204476	G	50	0	50	0.00036
Azorhizobium	6	G	26	13	39	0.00028
Pseudolabrys	556257	G	20	9	29	0.00021
Ancylobacter	99	G	6	3	9	0.00007
Phreatobacter	1632780	G	196	118	314	0.00227
Beijerinckia	532	G	89	21	110	0.00080
Methylovirgula	1156568	G	24	0	24	0.00017
Methylocapsa	184923	G	13	2	15	0.00011
Methylocella	120652	G	1	0	1	0.00001
Salinarimonas	690086	G	108	68	176	0.00127
Bosea	85413	G	76	0	76	0.00055
Chenggangzhangella	2041902	G	69	32	101	0.00073
Martelella	293088	G	26	12	38	0.00028
Aureimonas	414371	G	9	0	9	0.00007
Aurantimonas	182269	G	2	1	3	0.00002
Anderseniella	444432	G	26	12	38	0.00028
Kaistia	166953	G	33	19	52	0.00038
Cohaesibacter	655352	G	19	0	19	0.00014
Terrirubrum	3142786	G	18	6	24	0.00017
Pleomorphomonas	261933	G	9	5	14	0.00010
Brucella	234	G	7	3845	3852	0.02790
Pseudochrobactrum	354349	G	1	0	1	0.00001
Methylocystis	133	G	7	1	8	0.00006
