name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rhodopseudomonas	1073	G	61	29404	29465	0.55429
Bradyrhizobium	374	G	51	1388	1439	0.02707
Nitrobacter	911	G	21	6550	6571	0.12361
Afipia	1033	G	1	0	1	0.00002
Methylobacterium	407	G	505	44	549	0.01033
Labrys	204476	G	103	0	103	0.00194
Xanthobacter	279	G	4	0	4	0.00008
Rhizobium	379	G	1	91	92	0.00173
Devosia	46913	G	67	3	70	0.00132
Mesorhizobium	68287	G	52	0	52	0.00098
Enhydrobacter	212791	G	17	0	17	0.00032
Anderseniella	444432	G	16	0	16	0.00030
Brucella	234	G	3	277	280	0.00527
Pleomorphomonas	261933	G	2	0	2	0.00004
Hyphomicrobium	81	G	1	0	1	0.00002
Methyloraptor	3382645	G	1	0	1	0.00002
Sphingomonas	13687	G	178	188	366	0.00689
Alterisphingorhabdus	3382518	G	1	0	1	0.00002
Tsuneonella	2800686	G	1	0	1	0.00002
Hypericibacter	2705399	G	123	0	123	0.00231
Paracoccus	265	G	3	0	3	0.00006
Shimia	573139	G	1	0	1	0.00002
Leisingera	191028	G	1	30	31	0.00058
Candidatus Nucleicultrix	1509243	G	17	1	18	0.00034
Wolbachia	953	G	4	0	4	0.00008
Rickettsia	780	G	1	0	1	0.00002
Lichenicola	2804525	G	1	0	1	0.00002
Elioraea	457933	G	1	0	1	0.00002
Algimonas	1246884	G	1	0	1	0.00002
Sodalis	84565	G	381	116	497	0.00935
Escherichia	561	G	88	241	329	0.00619
Salmonella	590	G	50	5741	5791	0.10894
Klebsiella	570	G	42	144	186	0.00350
Enterobacter	547	G	23	23	46	0.00087
Candidatus Moranella	1048757	G	4	0	4	0.00008
Citrobacter	544	G	3	3	6	0.00011
Shigella	620	G	3	18	21	0.00040
Candidatus Profftia	1177214	G	1	0	1	0.00002
Candidatus Ishikawella	409304	G	1	1	2	0.00004
Serratia	613	G	15	10	25	0.00047
Yersinia	629	G	9	922	931	0.01751
Morganella	581	G	6	0	6	0.00011
Proteus	583	G	3	0	3	0.00006
Providencia	586	G	2	0	2	0.00004
Arsenophonus	637	G	1	0	1	0.00002
Erwinia	551	G	4	2	6	0.00011
Pantoea	53335	G	4	0	4	0.00008
Pectobacterium	122277	G	3	0	3	0.00006
Dickeya	204037	G	3	0	3	0.00006
Gallaecimonas	745410	G	2	0	2	0.00004
Xanthomonas	338	G	288	11	299	0.00562
Pseudoxanthomonas	83618	G	52	0	52	0.00098
Stenotrophomonas	40323	G	32	4	36	0.00068
Lysobacter	68	G	2	0	2	0.00004
Xylella	2370	G	1	0	1	0.00002
Dokdonella	323413	G	2	38	40	0.00075
Rhodanobacter	75309	G	1	0	1	0.00002
Acinetobacter	469	G	102	1	103	0.00194
Candidatus Paraluminiphilus	3040948	G	36	0	36	0.00068
Zhongshania	1434050	G	1	0	1	0.00002
Pseudomonas	286	G	21	4	25	0.00047
Metapseudomonas	3236656	G	9	0	9	0.00017
Stutzerimonas	2901164	G	1	0	1	0.00002
Shewanella	22	G	14	0	14	0.00026
Pseudoalteromonas	53246	G	3	0	3	0.00006
Alteromonas	226	G	1	0	1	0.00002
