name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	236	13	249	0.00172
Rhodopseudomonas	1073	G	122	1280	1402	0.00971
Afipia	1033	G	7	0	7	0.00005
Tardiphaga	1395974	G	2	23	25	0.00017
Microvirga	186650	G	675	14	689	0.00477
Methylobacterium	407	G	201	111	312	0.00216
Hyphomicrobium	81	G	601	1	602	0.00417
Rhodomicrobium	1068	G	25	6	31	0.00021
Mesorhizobium	68287	G	490	0	490	0.00339
Nitratireductor	245876	G	1	0	1	0.00001
Enhydrobacter	212791	G	279	93	372	0.00258
Pseudorhodoplanes	1734920	G	133	46	179	0.00124
Terrihabitans	2874214	G	31	13	44	0.00030
Chenggangzhangella	2041902	G	248	118	366	0.00253
Xanthobacter	279	G	122	4	126	0.00087
Pseudolabrys	556257	G	47	24	71	0.00049
Labrys	204476	G	38	0	38	0.00026
Ancylobacter	99	G	21	14	35	0.00024
Azorhizobium	6	G	4	2	6	0.00004
Phreatobacter	1632780	G	231	127	358	0.00248
Devosia	46913	G	185	29	214	0.00148
Beijerinckia	532	G	135	43	178	0.00123
Methylocapsa	184923	G	10	2	12	0.00008
Methylovirgula	1156568	G	7	0	7	0.00005
Methylocella	120652	G	1	0	1	0.00001
Rhizobium	379	G	51	37	88	0.00061
Pararhizobium	1612611	G	3	0	3	0.00002
Liberibacter	34019	G	28	0	28	0.00019
Shinella	323620	G	3	0	3	0.00002
Sinorhizobium	28105	G	1	25	26	0.00018
Salinarimonas	690086	G	101	64	165	0.00114
Terrirubrum	3142786	G	15	5	20	0.00014
Brucella	234	G	14	7880	7894	0.05468
Pseudochrobactrum	354349	G	1	0	1	0.00001
Afifella	643217	G	12	4	16	0.00011
Kaistia	166953	G	12	7	19	0.00013
Blastochloris	59282	G	9	0	9	0.00006
Martelella	293088	G	7	0	7	0.00005
Aureimonas	414371	G	1	0	1	0.00001
Anderseniella	444432	G	7	2	9	0.00006
Acuticoccus	1904377	G	4	0	4	0.00003
Methyloraptor	3382645	G	2	1	3	0.00002
Methylocystis	133	G	2	0	2	0.00001
Oceaniradius	2679892	G	1	0	1	0.00001
Chelatococcus	28209	G	1	0	1	0.00001
Cohaesibacter	655352	G	1	0	1	0.00001
Pleomorphomonas	261933	G	1	0	1	0.00001
Sphingomonas	13687	G	1921	394	2315	0.01603
Sphingobium	165695	G	73	5	78	0.00054
Novosphingobium	165696	G	16	6	22	0.00015
Sphingopyxis	165697	G	5	0	5	0.00003
Sphingorhabdus	1434046	G	3	0	3	0.00002
Parasphingopyxis	1234545	G	2	1	3	0.00002
Alterisphingorhabdus	3382518	G	1	0	1	0.00001
Blastomonas	150203	G	1	1	2	0.00001
Tsuneonella	2800686	G	35	546	581	0.00402
Erythrobacter	1041	G	6	425	431	0.00299
Croceibacterium	2676755	G	1	13	14	0.00010
Sphingosinicella	335405	G	143	70	213	0.00148
Sandaracinobacteroides	2883109	G	1	0	1	0.00001
Zymomonas	541	G	3	0	3	0.00002
Skermanella	204447	G	213	0	213	0.00148
Niveispirillum	1543704	G	41	53	94	0.00065
Indioceanicola	2478349	G	10	22	32	0.00022
Hypericibacter	2705399	G	124	10	134	0.00093
Ferrovibrio	1231242	G	62	58	120	0.00083
Pararhodospirillum	1612157	G	18	15	33	0.00023
Rhodospirillum	1081	G	1	5	6	0.00004
Magnetospirillum	13134	G	1	3	4	0.00003
Defluviicoccus	111830	G	1	0	1	0.00001
Algihabitans	2821512	G	1	0	1	0.00001
Caenispirillum	414051	G	33	66	99	0.00069
Stella	93	G	18	30	48	0.00033
Terasakiella	196080	G	13	3	16	0.00011
Varunaivibrio	1866954	G	9	5	14	0.00010
Thalassospira	168934	G	2	0	2	0.00001
Nisaea	390876	G	1	0	1	0.00001
Roseomonas	125216	G	182	111	293	0.00203
Roseococcus	35812	G	3	2	5	0.00003
Acidibrevibacterium	2603324	G	28	26	54	0.00037
Lichenicola	2804525	G	12	12	24	0.00017
Granulibacter	364409	G	3	2	5	0.00003
Komagataeibacter	1434011	G	3	27	30	0.00021
Aristophania	3027666	G	2	0	2	0.00001
Elioraea	457933	G	18	12	30	0.00021
Acidisoma	512381	G	4	1	5	0.00003
Brevundimonas	41275	G	121	72	193	0.00134
Caulobacter	75	G	52	14	66	0.00046
Terricaulis	2768684	G	44	6	50	0.00035
Phenylobacterium	20	G	21	6	27	0.00019
Asticcacaulis	76890	G	1	0	1	0.00001
Rhodovulum	34008	G	80	57	137	0.00095
Paracoccus	265	G	2	1	3	0.00002
Pontivivens	1844015	G	1	0	1	0.00001
Yoonia	2211641	G	1	0	1	0.00001
Paroceanicella	2683599	G	1	0	1	0.00001
Jannaschia	188905	G	5	1	6	0.00004
Sulfitobacter	60136	G	2	0	2	0.00001
Roseicyclus	336277	G	1	0	1	0.00001
Ruegeria	97050	G	1	0	1	0.00001
Wolbachia	953	G	53	48	101	0.00070
Candidatus Mesenet	2883098	G	15	0	15	0.00010
Candidatus Neoehrlichia	467749	G	5	0	5	0.00003
Anaplasma	768	G	4	0	4	0.00003
Neorickettsia	33993	G	4	0	4	0.00003
Candidatus Deianiraea	2603321	G	14	0	14	0.00010
Orientia	69474	G	2	1	3	0.00002
Rickettsia	780	G	1	3	4	0.00003
Hyphobacterium	2004661	G	106	16	122	0.00084
Maricaulis	74317	G	1	0	1	0.00001
Oceanicaulis	153232	G	1	0	1	0.00001
Candidatus Bealeia	1920992	G	16	3	19	0.00013
Candidatus Nucleicultrix	1509243	G	10	2	12	0.00008
Candidatus Paracaedibacter	1521255	G	2	0	2	0.00001
Candidatus Odyssella	84646	G	1	0	1	0.00001
Candidatus Pelagibacter	198251	G	20	1	21	0.00015
Candidatus Fonsibacter	2045213	G	3	0	3	0.00002
Kordiimonas	288021	G	9	2	11	0.00008
Gimibacter	3058346	G	5	6	11	0.00008
Tistrella	171436	G	3	0	3	0.00002
Parvularcula	208215	G	2	0	2	0.00001
Sneathiella	510690	G	1	0	1	0.00001
Candidatus Thiodiazotropha	1913444	G	878	0	878	0.00608
Thiocapsa	1056	G	874	0	874	0.00605
Nitrosococcus	1227	G	25	0	25	0.00017
Thermochromatium	85073	G	13	14	27	0.00019
Allochromatium	85072	G	9	11	20	0.00014
Caldichromatium	2828366	G	2	0	2	0.00001
Spiribacter	1335745	G	76	19	95	0.00066
Alkalilimnicola	133193	G	2	0	2	0.00001
Acidihalobacter	1765964	G	2	0	2	0.00001
Ectothiorhodospira	1051	G	1	0	1	0.00001
Guyparkeria	2035712	G	5	0	5	0.00003
Candidatus Moranella	1048757	G	604	0	604	0.00418
Escherichia	561	G	210	830	1040	0.00720
Klebsiella	570	G	30	960	990	0.00686
Candidatus Blochmanniella	203804	G	13	1	14	0.00010
Candidatus Purcelliella	472825	G	8	8	16	0.00011
Candidatus Mikella	1906660	G	1	0	1	0.00001
Enterobacter	547	G	18	33	51	0.00035
Citrobacter	544	G	17	78	95	0.00066
Salmonella	590	G	17	3654	3671	0.02543
Candidatus Profftia	1177214	G	3	0	3	0.00002
Sodalis	84565	G	237	47	284	0.00197
Proteus	583	G	190	37	227	0.00157
Arsenophonus	637	G	11	1	12	0.00008
Providencia	586	G	4	2	6	0.00004
Morganella	581	G	1	0	1	0.00001
Brenneria	71655	G	54	5	59	0.00041
Dickeya	204037	G	2	0	2	0.00001
