name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Paraburkholderia	1822464	G	7966	2	7968	0.24108
Ralstonia	48736	G	1180	2	1182	0.03576
Pandoraea	93217	G	185	0	185	0.00560
Caballeronia	1827195	G	104	0	104	0.00315
Burkholderia	32008	G	26	2072	2098	0.06348
Limnobacter	131079	G	2	0	2	0.00006
Polynucleobacter	44013	G	1	0	1	0.00003
Lautropia	47670	G	1	0	1	0.00003
Candidatus Vallotia	2018044	G	1	0	1	0.00003
Ephemeroptericola	2680021	G	1	0	1	0.00003
Variovorax	34072	G	148	1	149	0.00451
Comamonas	283	G	1	0	1	0.00003
Bordetella	517	G	3	4	7	0.00021
Taylorella	29574	G	2	0	2	0.00006
Pollutimonas	2987599	G	2	0	2	0.00006
Basilea	1472344	G	2	0	2	0.00006
Massilia	149698	G	1	7	8	0.00024
Herbaspirillum	963	G	1	0	1	0.00003
Collimonas	202907	G	1	0	1	0.00003
Turicimonas	1918598	G	1	0	1	0.00003
Pseudothauera	2891324	G	7	1	8	0.00024
Ferribacterium	88875	G	1	0	1	0.00003
Candidatus Kinetoplastibacterium	33055	G	2	0	2	0.00006
Ferrovum	416212	G	1	0	1	0.00003
Sodalis	84565	G	838	61	899	0.02720
Escherichia	561	G	182	1507	1689	0.05110
Salmonella	590	G	59	8163	8222	0.24877
Klebsiella	570	G	43	115	158	0.00478
Enterobacter	547	G	19	42	61	0.00185
Citrobacter	544	G	8	11	19	0.00057
Shigella	620	G	5	42	47	0.00142
Candidatus Ishikawella	409304	G	2	0	2	0.00006
Candidatus Profftia	1177214	G	1	0	1	0.00003
Candidatus Moranella	1048757	G	1	0	1	0.00003
Superficieibacter	2303321	G	1	0	1	0.00003
Dickeya	204037	G	22	2	24	0.00073
Pectobacterium	122277	G	10	6	16	0.00048
Yersinia	629	G	20	3393	3413	0.10326
Serratia	613	G	6	5	11	0.00033
Morganella	581	G	14	0	14	0.00042
Proteus	583	G	2	0	2	0.00006
Providencia	586	G	1	0	1	0.00003
Erwinia	551	G	8	0	8	0.00024
Pantoea	53335	G	6	0	6	0.00018
Mixta	2100764	G	1	0	1	0.00003
Edwardsiella	635	G	4	0	4	0.00012
Gallaecimonas	745410	G	4	0	4	0.00012
Pragia	82984	G	1	0	1	0.00003
Luteibacter	242605	G	1883	39	1922	0.05815
Dokdonella	323413	G	1	4	5	0.00015
Tahibacter	1453544	G	1	1	2	0.00006
Stenotrophomonas	40323	G	1549	3	1552	0.04696
Xanthomonas	338	G	27	16	43	0.00130
Lysobacter	68	G	1	0	1	0.00003
Pseudomonas	286	G	27	85	112	0.00339
Acinetobacter	469	G	30	1	31	0.00094
Psychrobacter	497	G	4	0	4	0.00012
Alkanindiges	222991	G	1	0	1	0.00003
Thioflavicoccus	156885	G	12	0	12	0.00036
Allochromatium	85072	G	3	0	3	0.00009
Thiocapsa	1056	G	1	0	1	0.00003
Sedimenticola	349742	G	2	0	2	0.00006
Shewanella	22	G	13	0	13	0.00039
Pseudoalteromonas	53246	G	4	0	4	0.00012
Alteromonas	226	G	1	0	1	0.00003
Aeromonas	642	G	8	1	9	0.00027
Zobellella	347533	G	1	0	1	0.00003
Vibrio	662	G	8	73	81	0.00245
Thiosulfatimonas	2781121	G	5	0	5	0.00015
Legionella	445	G	4	0	4	0.00012
Aquicella	254245	G	1	0	1	0.00003
Candidatus Paraluminiphilus	3040948	G	4	0	4	0.00012
Mergibacter	2899790	G	1	0	1	0.00003
Pasteurella	745	G	1	0	1	0.00003
Methylomarinovum	1486720	G	1	0	1	0.00003
Neptuniibacter	459520	G	1	0	1	0.00003
Sulfurifustis	1692042	G	1	0	1	0.00003
Candidatus Nardonella	204619	G	1	0	1	0.00003
Rhizobium	379	G	199	0	199	0.00602
Agrobacterium	357	G	1	246	247	0.00747
Methylobacterium	407	G	2	0	2	0.00006
Sphingomonas	13687	G	153	5	158	0.00478
Sphingobium	165695	G	23	0	23	0.00070
Aurantiacibacter	2800681	G	1	0	1	0.00003
Wolbachia	953	G	10	27	37	0.00112
Elioraea	457933	G	2	11	13	0.00039
Candidatus Hydrogenosomobacter	2654634	G	2	0	2	0.00006
Desulfuromonas	890	G	653	0	653	0.01976
Geobacter	28231	G	7	0	7	0.00021
Geotalea	2910589	G	1	0	1	0.00003
Maridesulfovibrio	2794998	G	1	3	4	0.00012
Sphingobacterium	28453	G	113	0	113	0.00342
Mucilaginibacter	423349	G	8	0	8	0.00024
Paracrocinitomix	3024544	G	1	0	1	0.00003
Chryseobacterium	59732	G	1	0	1	0.00003
Chloroherpeton	100715	G	1	0	1	0.00003
Gemmatirosa	1706036	G	1	0	1	0.00003
Elusimicrobium	423604	G	1	0	1	0.00003
Candidatus Xiphinematobacter	134550	G	1	0	1	0.00003
Enterococcus	1350	G	543	119	662	0.02003
Dellaglioa	2767880	G	35	3	38	0.00115
Loigolactobacillus	2767889	G	1	0	1	0.00003
Fructilactobacillus	2767881	G	1	0	1	0.00003
Bacillus	1386	G	54	418	472	0.01428
Peribacillus	2675229	G	16	5	21	0.00064
Priestia	2800373	G	12	0	12	0.00036
Alkalicoccus	2005375	G	5	0	5	0.00015
Radiobacillus	2785518	G	2	0	2	0.00006
Lysinibacillus	400634	G	1	0	1	0.00003
Anoxybacillus	150247	G	7	0	7	0.00021
Geobacillus	129337	G	1	0	1	0.00003
Paenibacillus	44249	G	4	0	4	0.00012
Brevibacillus	55080	G	3	0	3	0.00009
Staphylococcus	1279	G	3	0	3	0.00009
Clostridium	1485	G	15	1	16	0.00048
Candidatus Arthromitus	49082	G	1	0	1	0.00003
Acetobacterium	33951	G	2	0	2	0.00006
Aristaeella	3046369	G	1	0	1	0.00003
Blautia	572511	G	5	0	5	0.00015
Erysipelothrix	1647	G	1	0	1	0.00003
Dialister	39948	G	1	0	1	0.00003
Mycobacterium	1763	G	5	0	5	0.00015
Corynebacterium	1716	G	3	0	3	0.00009
Bifidobacterium	1678	G	1	0	1	0.00003
Sphaerisporangium	321315	G	1	0	1	0.00003
Chthonomonas	1077265	G	1	0	1	0.00003
Leptolyngbya	47251	G	1	0	1	0.00003
Minisyncoccus	3238478	G	113	0	113	0.00342
Candidatus Saccharimonas	1331051	G	1	0	1	0.00003
Aminomonas	81411	G	4	0	4	0.00012
