name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	148	156	304	0.00232
Afipia	1033	G	31	0	31	0.00024
Rhodopseudomonas	1073	G	28	317	345	0.00264
Tardiphaga	1395974	G	4	51	55	0.00042
Microvirga	186650	G	425	24	449	0.00343
Methylobacterium	407	G	89	57	146	0.00112
Pseudorhodoplanes	1734920	G	287	69	356	0.00272
Enhydrobacter	212791	G	221	64	285	0.00218
Terrihabitans	2874214	G	41	12	53	0.00041
Mesorhizobium	68287	G	441	0	441	0.00337
Chelativorans	449972	G	8	2	10	0.00008
Hyphomicrobium	81	G	236	0	236	0.00180
Rhodomicrobium	1068	G	55	12	67	0.00051
Methyloligella	1485594	G	1	0	1	0.00001
Phreatobacter	1632780	G	173	79	252	0.00193
Devosia	46913	G	116	63	179	0.00137
Chenggangzhangella	2041902	G	138	51	189	0.00144
Labrys	204476	G	97	0	97	0.00074
Xanthobacter	279	G	12	1	13	0.00010
Ancylobacter	99	G	5	2	7	0.00005
Pseudolabrys	556257	G	3	1	4	0.00003
Azorhizobium	6	G	1	0	1	0.00001
Rhizobium	379	G	5	49	54	0.00041
Neorhizobium	1525371	G	2	21	23	0.00018
Shinella	323620	G	6	0	6	0.00005
Liberibacter	34019	G	3	0	3	0.00002
Georhizobium	2661800	G	1	0	1	0.00001
Beijerinckia	532	G	23	5	28	0.00021
Methylocapsa	184923	G	12	2	14	0.00011
Methylovirgula	1156568	G	3	0	3	0.00002
Salinarimonas	690086	G	39	19	58	0.00044
Afifella	643217	G	35	10	45	0.00034
Blastochloris	59282	G	29	0	29	0.00022
Kaistia	166953	G	17	7	24	0.00018
Terrirubrum	3142786	G	15	3	18	0.00014
Martelella	293088	G	11	0	11	0.00008
Aureimonas	414371	G	3	0	3	0.00002
Brucella	234	G	9	4043	4052	0.03097
Cohaesibacter	655352	G	7	0	7	0.00005
Methylocystis	133	G	6	1	7	0.00005
Acuticoccus	1904377	G	4	0	4	0.00003
Methyloraptor	3382645	G	4	1	5	0.00004
Anderseniella	444432	G	4	0	4	0.00003
Chelatococcus	28209	G	4	0	4	0.00003
Oceaniradius	2679892	G	1	0	1	0.00001
Sphingomonas	13687	G	2154	299	2453	0.01875
Sphingobium	165695	G	20	4	24	0.00018
Sphingopyxis	165697	G	11	0	11	0.00008
Parasphingopyxis	1234545	G	8	2	10	0.00008
Novosphingobium	165696	G	6	0	6	0.00005
Alterisphingorhabdus	3382518	G	3	0	3	0.00002
Tsuneonella	2800686	G	188	601	789	0.00603
Erythrobacter	1041	G	19	305	324	0.00248
Aurantiacibacter	2800681	G	3	0	3	0.00002
Croceicoccus	1295327	G	1	0	1	0.00001
Qipengyuania	1855416	G	1	0	1	0.00001
Sphingosinicella	335405	G	120	47	167	0.00128
Sandaracinobacteroides	2883109	G	1	0	1	0.00001
Zymomonas	541	G	1	0	1	0.00001
Niveispirillum	1543704	G	90	182	272	0.00208
Skermanella	204447	G	54	0	54	0.00041
Indioceanicola	2478349	G	1	3	4	0.00003
Hypericibacter	2705399	G	75	10	85	0.00065
Ferrovibrio	1231242	G	34	47	81	0.00062
Pararhodospirillum	1612157	G	24	30	54	0.00041
Caenispirillum	414051	G	44	140	184	0.00141
Stella	93	G	41	108	149	0.00114
Nisaea	390876	G	4	0	4	0.00003
Varunaivibrio	1866954	G	4	3	7	0.00005
Terasakiella	196080	G	2	0	2	0.00002
Caulobacter	75	G	81	23	104	0.00079
Terricaulis	2768684	G	73	11	84	0.00064
Phenylobacterium	20	G	9	2	11	0.00008
Brevundimonas	41275	G	8	2	10	0.00008
Lichenicola	2804525	G	51	26	77	0.00059
Acidibrevibacterium	2603324	G	7	3	10	0.00008
Komagataeibacter	1434011	G	2	1	3	0.00002
Formicincola	2952773	G	1	0	1	0.00001
Granulibacter	364409	G	1	0	1	0.00001
Roseomonas	125216	G	44	17	61	0.00047
Elioraea	457933	G	11	5	16	0.00012
Acidisoma	512381	G	3	0	3	0.00002
Hyphobacterium	2004661	G	133	20	153	0.00117
Maricaulis	74317	G	1	0	1	0.00001
Algimonas	1246884	G	15	1	16	0.00012
Wolbachia	953	G	114	78	192	0.00147
Neorickettsia	33993	G	3	0	3	0.00002
Candidatus Mesenet	2883098	G	3	0	3	0.00002
Candidatus Deianiraea	2603321	G	5	0	5	0.00004
Rickettsia	780	G	1	1	2	0.00002
Candidatus Midichloria	411566	G	1	0	1	0.00001
Candidatus Lariskella	1175554	G	1	0	1	0.00001
Roseicyclus	336277	G	11	0	11	0.00008
Jannaschia	188905	G	8	7	15	0.00011
Pontivivens	1844015	G	8	19	27	0.00021
Rhodovulum	34008	G	1	1	2	0.00002
Pikeienuella	2831955	G	1	0	1	0.00001
Candidatus Bealeia	1920992	G	13	0	13	0.00010
Candidatus Nesciobacter	2601651	G	2	0	2	0.00002
Candidatus Hydrogenosomobacter	2654634	G	1	0	1	0.00001
Candidatus Nucleicultrix	1509243	G	8	0	8	0.00006
Candidatus Bodocaedibacter	3163645	G	4	0	4	0.00003
Kordiimonas	288021	G	7	1	8	0.00006
Candidatus Viadribacter	2892997	G	7	0	7	0.00005
Tistrella	171436	G	7	0	7	0.00005
Candidatus Pelagibacter	198251	G	5	0	5	0.00004
Sneathiella	510690	G	1	0	1	0.00001
Thiocapsa	1056	G	1771	0	1771	0.01354
Caldichromatium	2828366	G	296	49	345	0.00264
Thermochromatium	85073	G	10	3	13	0.00010
Nitrosococcus	1227	G	5	0	5	0.00004
Allochromatium	85072	G	4	1	5	0.00004
Rheinheimera	67575	G	3	0	3	0.00002
Candidatus Thiodiazotropha	1913444	G	480	0	480	0.00367
Spiribacter	1335745	G	69	11	80	0.00061
Alkalilimnicola	133193	G	13	3	16	0.00012
Acidihalobacter	1765964	G	5	0	5	0.00004
Guyparkeria	2035712	G	3	0	3	0.00002
Granulosicoccus	437504	G	1	0	1	0.00001
Candidatus Moranella	1048757	G	991	0	991	0.00757
Escherichia	561	G	220	1146	1366	0.01044
Klebsiella	570	G	27	297	324	0.00248
Candidatus Blochmanniella	203804	G	23	39	62	0.00047
Salmonella	590	G	20	5562	5582	0.04267
Enterobacter	547	G	6	21	27	0.00021
Candidatus Curculioniphilus	690591	G	6	0	6	0.00005
Citrobacter	544	G	5	22	27	0.00021
Candidatus Profftia	1177214	G	2	0	2	0.00002
Candidatus Schneideria	1081630	G	1	0	1	0.00001
Candidatus Riesia	401618	G	1	0	1	0.00001
Candidatus Ishikawella	409304	G	1	0	1	0.00001
Sodalis	84565	G	312	76	388	0.00297
Proteus	583	G	129	30	159	0.00122
Arsenophonus	637	G	17	2	19	0.00015
Providencia	586	G	4	7	11	0.00008
Morganella	581	G	3	0	3	0.00002
Photorhabdus	29487	G	2	0	2	0.00002
Edwardsiella	635	G	83	22	105	0.00080
Buchnera	32199	G	32	9	41	0.00031
Erwinia	551	G	5	12	17	0.00013
Serratia	613	G	5	17	22	0.00017
Brenneria	71655	G	1	0	1	0.00001
Steroidobacter	469322	G	696	116	812	0.00621
Agrilutibacter	3382696	G	102	112	214	0.00164
Lysobacter	68	G	100	63	163	0.00125
Luteimonas	83614	G	31	20	51	0.00039
Pseudoxanthomonas	83618	G	27	0	27	0.00021
Xylella	2370	G	23	97	120	0.00092
Arenimonas	490567	G	15	10	25	0.00019
Xanthomonas	338	G	8	200	208	0.00159
Stenotrophomonas	40323	G	4	0	4	0.00003
Marilutibacter	3382698	G	1	0	1	0.00001
Tahibacter	1453544	G	46	10	56	0.00043
Rhodanobacter	75309	G	29	0	29	0.00022
Dokdonella	323413	G	9	9	18	0.00014
Aerosticca	2707020	G	2	5	7	0.00005
Ahniella	2233801	G	1	0	1	0.00001
Kangiella	261963	G	492	0	492	0.00376
Aquicella	254245	G	171	29	200	0.00153
Coxiella	776	G	2	1	3	0.00002
Legionella	445	G	45	37	82	0.00063
Pseudomonas	286	G	114	198	312	0.00238
Ectopseudomonas	3236654	G	6	14	20	0.00015
Entomomonas	2758906	G	2	0	2	0.00002
Stutzerimonas	2901164	G	2	2	4	0.00003
Paraphotobacterium	2042066	G	91	13	104	0.00079
Vibrio	662	G	32	400	432	0.00330
Sulfurifustis	1692042	G	103	20	123	0.00094
Acidiferrobacter	986106	G	1	0	1	0.00001
Sulfuricaulis	1744881	G	1	0	1	0.00001
Avibacterium	292486	G	96	11	107	0.00082
Lonepinella	53416	G	3	0	3	0.00002
Haemophilus	724	G	1	0	1	0.00001
Pasteurella	745	G	1	5	6	0.00005
Allohahella	1855402	G	23	9	32	0.00024
Venatoribacter	2893036	G	21	20	41	0.00031
Kushneria	504090	G	2	8	10	0.00008
Candidatus Carsonella	114185	G	1	0	1	0.00001
Salicola	332339	G	1	2	3	0.00002
Alcanivorax	59753	G	1	0	1	0.00001
Saccharospirillum	231683	G	1	0	1	0.00001
Endozoicomonas	305899	G	1	0	1	0.00001
Methylococcus	413	G	26	40	66	0.00050
Methylocaldum	73778	G	2	3	5	0.00004
Methylomagnum	1760987	G	2	3	5	0.00004
Thalassotalea	1518149	G	40	3	43	0.00033
Pseudoalteromonas	53246	G	9	14	23	0.00018
Psychromonas	67572	G	9	0	9	0.00007
Agarivorans	261825	G	3	0	3	0.00002
Shewanella	22	G	3	0	3	0.00002
Algiphilus	1266053	G	22	4	26	0.00020
Solimonas	413435	G	6	1	7	0.00005
Dichelobacter	869	G	26	12	38	0.00029
Wohlfahrtiimonas	582472	G	1	0	1	0.00001
Cellvibrio	10	G	15	0	15	0.00011
Congregibacter	393661	G	10	1	11	0.00008
Microbulbifer	48073	G	2	0	2	0.00002
Psychrobacter	497	G	6	0	6	0.00005
Acinetobacter	469	G	5	7	12	0.00009
Aquirhabdus	2824158	G	3	0	3	0.00002
Faucicola	1604696	G	1	0	1	0.00001
Candidatus Vondammii	2686004	G	8	0	8	0.00006
Candidatus Nardonella	204619	G	2	1	3	0.00002
Candidatus Palibaumannia	198346	G	1	0	1	0.00001
Sulfurivermis	2034504	G	4	1	5	0.00004
Aeromonas	642	G	3	2	5	0.00004
Zophobihabitans	2894762	G	2	0	2	0.00002
Candidatus Portiera	235572	G	1	0	1	0.00001
Woeseia	1738655	G	1	0	1	0.00001
Variovorax	34072	G	114	125	239	0.00183
Limnohabitans	665874	G	77	0	77	0.00059
Comamonas	283	G	12	585	597	0.00456
Vandammella	2919468	G	2	49	51	0.00039
Polaromonas	52972	G	1	6	7	0.00005
Ramlibacter	174951	G	1	41	42	0.00032
Hylemonella	232523	G	1	34	35	0.00027
Diaphorobacter	238749	G	1	175	176	0.00135
Burkholderia	32008	G	407	2492	2899	0.02216
Cupriavidus	106589	G	104	13	117	0.00089
Ralstonia	48736	G	66	125	191	0.00146
Paraburkholderia	1822464	G	35	16	51	0.00039
Lautropia	47670	G	24	19	43	0.00033
Robbsia	2038280	G	12	3	15	0.00011
Caballeronia	1827195	G	10	1	11	0.00008
Mycoavidus	1810868	G	2	0	2	0.00002
Pandoraea	93217	G	1	0	1	0.00001
Limnobacter	131079	G	1	0	1	0.00001
Mycetohabitans	2571159	G	1	0	1	0.00001
Pseudoduganella	1522432	G	134	287	421	0.00322
Massilia	149698	G	58	17	75	0.00057
Duganella	75654	G	6	0	6	0.00005
Noviherbaspirillum	1344552	G	23	51	74	0.00057
Collimonas	202907	G	12	4	16	0.00012
Herbaspirillum	963	G	4	0	4	0.00003
Undibacterium	401469	G	2	0	2	0.00002
Actimicrobium	1051898	G	2	3	5	0.00004
Oxalobacter	846	G	1	0	1	0.00001
Glaciimonas	1229970	G	1	0	1	0.00001
Ideonella	36862	G	59	170	229	0.00175
Roseateles	93681	G	12	0	12	0.00009
Caldimonas	196013	G	1	0	1	0.00001
Tepidimonas	114248	G	12	27	39	0.00030
Aquabacterium	92793	G	1	2	3	0.00002
Candidatus Ichthyocystis	2929841	G	1	0	1	0.00001
Bordetella	517	G	7	122	129	0.00099
Basilea	1472344	G	3	0	3	0.00002
Taylorella	29574	G	1	0	1	0.00001
Oligella	90243	G	1	0	1	0.00001
Achromobacter	222	G	1	1	2	0.00002
Duodenibacillus	1980697	G	3	0	3	0.00002
Sutterella	40544	G	1	0	1	0.00001
Sulfuritortus	1938335	G	490	649	1139	0.00871
Thiobacillus	919	G	2	2	4	0.00003
Nitrosomonas	914	G	51	0	51	0.00039
Nitrosospira	35798	G	22	0	22	0.00017
Denitratisoma	311181	G	2	0	2	0.00002
Sterolibacterium	157591	G	1	0	1	0.00001
Usitatibacter	2803845	G	3	1	4	0.00003
Sideroxyarcus	2943286	G	2	1	3	0.00002
Sulfuriferula	1778653	G	1	0	1	0.00001
Pseudothauera	2891324	G	258	238	496	0.00379
Azonexus	146936	G	73	57	130	0.00099
Dechloromonas	73029	G	40	23	63	0.00048
