name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rhodopseudomonas	1073	G	16	5004	5020	0.19235
Nitrobacter	911	G	11	2184	2195	0.08411
Bradyrhizobium	374	G	7	177	184	0.00705
Methylobacterium	407	G	150	28	178	0.00682
Rhizobium	379	G	2	72	74	0.00284
Bartonella	773	G	37	0	37	0.00142
Enhydrobacter	212791	G	7	1	8	0.00031
Pseudorhodoplanes	1734920	G	2	0	2	0.00008
Rhodomicrobium	1068	G	5	1	6	0.00023
Hyphomicrobium	81	G	1	0	1	0.00004
Anderseniella	444432	G	3	0	3	0.00011
Labrys	204476	G	2	0	2	0.00008
Pseudolabrys	556257	G	1	0	1	0.00004
Phreatobacter	1632780	G	2	1	3	0.00011
Brucella	234	G	1	0	1	0.00004
Devosia	46913	G	1	0	1	0.00004
Mesorhizobium	68287	G	1	0	1	0.00004
Methyloraptor	3382645	G	1	0	1	0.00004
Sphingomonas	13687	G	304	86	390	0.01494
Sphingosinicella	335405	G	7	1	8	0.00031
Caulobacter	75	G	20	0	20	0.00077
Brevundimonas	41275	G	4	0	4	0.00015
Azospirillum	191	G	1	0	1	0.00004
Skermanella	204447	G	1	0	1	0.00004
Hypericibacter	2705399	G	2	0	2	0.00008
Stella	93	G	1	0	1	0.00004
Caenispirillum	414051	G	1	0	1	0.00004
Wolbachia	953	G	3	0	3	0.00011
Burkholderia	32008	G	58	7439	7497	0.28726
Ralstonia	48736	G	52	2	54	0.00207
Cupriavidus	106589	G	48	20	68	0.00261
Paraburkholderia	1822464	G	25	0	25	0.00096
Candidatus Vallotia	2018044	G	9	0	9	0.00034
Caballeronia	1827195	G	5	0	5	0.00019
Robbsia	2038280	G	2	0	2	0.00008
Polynucleobacter	44013	G	1	0	1	0.00004
Duganella	75654	G	60	0	60	0.00230
Massilia	149698	G	53	284	337	0.01291
Herbaspirillum	963	G	3	1	4	0.00015
Glaciimonas	1229970	G	1	0	1	0.00004
Variovorax	34072	G	35	0	35	0.00134
Hydrogenophaga	47420	G	32	0	32	0.00123
Vandammella	2919468	G	1	11	12	0.00046
Ideonella	36862	G	8	3	11	0.00042
Caldimonas	196013	G	3	0	3	0.00011
Taylorella	29574	G	3	1	4	0.00015
Oligella	90243	G	1	1	2	0.00008
Turicimonas	1918598	G	6	0	6	0.00023
Tepidimonas	114248	G	4	1	5	0.00019
Thiobacillus	919	G	4	1	5	0.00019
Methylovorus	81682	G	1	0	1	0.00004
Nitrosomonas	914	G	2	0	2	0.00008
Sideroxyarcus	2943286	G	1	0	1	0.00004
Methyloversatilis	378210	G	1	0	1	0.00004
Jeongeupia	885864	G	4	0	4	0.00015
Kingella	32257	G	1	0	1	0.00004
Aquitalea	407217	G	1	0	1	0.00004
Laribacter	168470	G	1	1	2	0.00008
Pseudothauera	2891324	G	2	1	3	0.00011
Ferribacterium	88875	G	1	0	1	0.00004
Candidatus Kinetoplastibacterium	33055	G	1	0	1	0.00004
Salmonella	590	G	78	5213	5291	0.20274
Escherichia	561	G	62	64	126	0.00483
Klebsiella	570	G	59	142	201	0.00770
Enterobacter	547	G	19	11	30	0.00115
Citrobacter	544	G	5	3	8	0.00031
Candidatus Moranella	1048757	G	3	0	3	0.00011
Candidatus Ishikawella	409304	G	3	0	3	0.00011
Shigella	620	G	2	8	10	0.00038
Candidatus Hoaglandella	1906659	G	1	0	1	0.00004
Candidatus Mikella	1906660	G	1	0	1	0.00004
Sodalis	84565	G	225	12	237	0.00908
Pantoea	53335	G	11	5	16	0.00061
Erwinia	551	G	8	1	9	0.00034
Yersinia	629	G	11	1614	1625	0.06227
Serratia	613	G	3	4	7	0.00027
Chania	1745211	G	3	0	3	0.00011
Pectobacterium	122277	G	7	4	11	0.00042
Dickeya	204037	G	4	0	4	0.00015
Pragia	82984	G	7	0	7	0.00027
Gallaecimonas	745410	G	5	0	5	0.00019
Morganella	581	G	2	0	2	0.00008
Proteus	583	G	1	0	1	0.00004
Providencia	586	G	1	0	1	0.00004
Edwardsiella	635	G	2	0	2	0.00008
Luteibacter	242605	G	129	0	129	0.00494
Dyella	231454	G	47	19	66	0.00253
Xanthomonas	338	G	102	11	113	0.00433
Stenotrophomonas	40323	G	22	2	24	0.00092
Pseudoxanthomonas	83618	G	15	0	15	0.00057
Pseudomonas	286	G	281	5	286	0.01096
Aquicella	254245	G	31	0	31	0.00119
Rickettsiella	59195	G	16	31	47	0.00180
Legionella	445	G	2	0	2	0.00008
Candidatus Thiodiazotropha	1913444	G	3	0	3	0.00011
Sedimenticola	349742	G	1	27	28	0.00107
Thiocapsa	1056	G	16	0	16	0.00061
Allochromatium	85072	G	2	0	2	0.00008
Ectothiorhodosinus	233099	G	1	0	1	0.00004
Spiribacter	1335745	G	1	0	1	0.00004
Paraphotobacterium	2042066	G	14	0	14	0.00054
Vibrio	662	G	5	14	19	0.00073
Acinetobacter	469	G	6	0	6	0.00023
Psychrobacter	497	G	2	0	2	0.00008
Moraxella	475	G	1	0	1	0.00004
Shewanella	22	G	2	2	4	0.00015
Pseudoalteromonas	53246	G	3	0	3	0.00011
Aeromonas	642	G	4	0	4	0.00015
Thiosulfatimonas	2781121	G	3	0	3	0.00011
Candidatus Carsonella	114185	G	1	0	1	0.00004
Salinispirillum	1649491	G	1	0	1	0.00004
Mergibacter	2899790	G	1	0	1	0.00004
Steroidobacter	469322	G	1	0	1	0.00004
Oceanicoccus	1084558	G	1	0	1	0.00004
Celerinatantimonas	412033	G	1	0	1	0.00004
Cloacibacterium	501783	G	66	0	66	0.00253
Chryseobacterium	59732	G	58	2	60	0.00230
Flavobacterium	237	G	19	0	19	0.00073
Candidatus Karelsulcia	336809	G	2	0	2	0.00008
Paracrocinitomix	3024544	G	1	0	1	0.00004
Pedobacter	84567	G	31	0	31	0.00119
Mucilaginibacter	423349	G	14	0	14	0.00054
Sphingobacterium	28453	G	1	0	1	0.00004
Chitinophaga	79328	G	13	0	13	0.00050
Sediminibacterium	504481	G	5	0	5	0.00019
Niastella	354354	G	1	0	1	0.00004
Flavisolibacter	398041	G	1	0	1	0.00004
Rhizosphaericola	3114547	G	1	0	1	0.00004
Arachidicoccus	1769012	G	1	0	1	0.00004
Dyadobacter	120831	G	2	1	3	0.00011
Rhodocytophaga	455076	G	2	0	2	0.00008
Pontibacter	323449	G	1	0	1	0.00004
Melioribacter	1134403	G	1	0	1	0.00004
Gemmatimonas	173479	G	1	0	1	0.00004
Gemmatirosa	1706036	G	1	4	5	0.00019
Fibrobacter	832	G	1	0	1	0.00004
Desulfuromonas	890	G	147	0	147	0.00563
Geobacter	28231	G	3	0	3	0.00011
Gemmata	113	G	26	0	26	0.00100
Frigoriglobus	2774146	G	2	2	4	0.00015
Telmatocola	1382832	G	1	0	1	0.00004
Gimesia	1649453	G	16	0	16	0.00061
Aquisphaera	1511635	G	15	0	15	0.00057
Singulisphaera	466152	G	1	0	1	0.00004
Bythopirellula	1400386	G	1	2	3	0.00011
Lacipirellula	2691417	G	1	0	1	0.00004
Verrucomicrobium	2735	G	1	1	2	0.00008
Opitutus	178440	G	1	0	1	0.00004
Luteitalea	2004797	G	23	0	23	0.00088
Candidatus Korobacter	658061	G	8	0	8	0.00031
Paludibaculum	1649475	G	1	0	1	0.00004
Haliangium	162027	G	3	2	5	0.00019
Polyangium	55	G	1	2	3	0.00011
Pendulispora	3375062	G	3	0	3	0.00011
Dictyoglomus	13	G	2	0	2	0.00008
Nitrospina	35800	G	2	0	2	0.00008
Treponema	157	G	1	0	1	0.00004
Paenibacillus	44249	G	134	0	134	0.00513
Brevibacillus	55080	G	23	0	23	0.00088
Aneurinibacillus	55079	G	3	0	3	0.00011
Heyndrickxia	2837504	G	15	0	15	0.00057
Priestia	2800373	G	11	0	11	0.00042
Bacillus	1386	G	9	40	49	0.00188
Lentibacillus	175304	G	1	0	1	0.00004
Radiobacillus	2785518	G	1	0	1	0.00004
Exiguobacterium	33986	G	2	0	2	0.00008
Paenisporosarcina	651660	G	1	0	1	0.00004
Geobacillus	129337	G	1	0	1	0.00004
Enterococcus	1350	G	84	15	99	0.00379
Dellaglioa	2767880	G	6	0	6	0.00023
Weissella	46255	G	1	0	1	0.00004
