name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	417	57	474	0.00427
Rhodopseudomonas	1073	G	33	516	549	0.00494
Afipia	1033	G	28	0	28	0.00025
Tardiphaga	1395974	G	4	66	70	0.00063
Pseudorhodoplanes	1734920	G	328	72	400	0.00360
Enhydrobacter	212791	G	272	55	327	0.00294
Terrihabitans	2874214	G	115	30	145	0.00130
Hyphomicrobium	81	G	491	0	491	0.00442
Rhodomicrobium	1068	G	71	11	82	0.00074
Methyloligella	1485594	G	1	0	1	0.00001
Mesorhizobium	68287	G	432	0	432	0.00389
Chelativorans	449972	G	17	5	22	0.00020
Microvirga	186650	G	269	0	269	0.00242
Methylobacterium	407	G	114	1031	1145	0.01030
Devosia	46913	G	171	48	219	0.00197
Rhizobium	379	G	15	109	124	0.00112
Pararhizobium	1612611	G	3	0	3	0.00003
Neorhizobium	1525371	G	1	18	19	0.00017
Liberibacter	34019	G	20	0	20	0.00018
Georhizobium	2661800	G	2	0	2	0.00002
Shinella	323620	G	1	0	1	0.00001
Labrys	204476	G	121	0	121	0.00109
Xanthobacter	279	G	26	1	27	0.00024
Ancylobacter	99	G	8	3	11	0.00010
Pseudolabrys	556257	G	7	2	9	0.00008
Azorhizobium	6	G	5	1	6	0.00005
Phreatobacter	1632780	G	137	53	190	0.00171
Salinarimonas	690086	G	68	27	95	0.00085
Beijerinckia	532	G	49	15	64	0.00058
Methylocella	120652	G	2	0	2	0.00002
Methylocapsa	184923	G	2	0	2	0.00002
Methylovirgula	1156568	G	1	0	1	0.00001
Blastochloris	59282	G	50	0	50	0.00045
Chenggangzhangella	2041902	G	43	12	55	0.00049
Afifella	643217	G	20	5	25	0.00022
Cohaesibacter	655352	G	11	0	11	0.00010
Martelella	293088	G	10	0	10	0.00009
Aureimonas	414371	G	1	0	1	0.00001
Terrirubrum	3142786	G	11	2	13	0.00012
Methylocystis	133	G	8	0	8	0.00007
Brucella	234	G	8	3158	3166	0.02849
Kaistia	166953	G	7	2	9	0.00008
Anderseniella	444432	G	4	0	4	0.00004
Chelatococcus	28209	G	4	0	4	0.00004
Stappia	152161	G	1	0	1	0.00001
Breoghania	1406135	G	1	0	1	0.00001
Acuticoccus	1904377	G	2	0	2	0.00002
Oceaniradius	2679892	G	2	0	2	0.00002
Methyloraptor	3382645	G	2	0	2	0.00002
Pleomorphomonas	261933	G	1	0	1	0.00001
Sphingomonas	13687	G	3607	331	3938	0.03544
Sphingobium	165695	G	81	11	92	0.00083
Parasphingopyxis	1234545	G	39	7	46	0.00041
Novosphingobium	165696	G	4	0	4	0.00004
Alterisphingorhabdus	3382518	G	3	0	3	0.00003
Tsuneonella	2800686	G	86	653	739	0.00665
Erythrobacter	1041	G	14	303	317	0.00285
Croceibacterium	2676755	G	2	38	40	0.00036
Aurantiacibacter	2800681	G	1	0	1	0.00001
Sphingosinicella	335405	G	76	21	97	0.00087
Zymomonas	541	G	8	0	8	0.00007
Hypericibacter	2705399	G	124	15	139	0.00125
Niveispirillum	1543704	G	78	155	233	0.00210
Skermanella	204447	G	22	0	22	0.00020
Azospirillum	191	G	1	3	4	0.00004
Ferrovibrio	1231242	G	68	89	157	0.00141
Pararhodospirillum	1612157	G	19	23	42	0.00038
Defluviicoccus	111830	G	3	3	6	0.00005
Candidatus Endolissoclinum	1263978	G	1	0	1	0.00001
Caenispirillum	414051	G	90	280	370	0.00333
Stella	93	G	27	69	96	0.00086
Varunaivibrio	1866954	G	11	10	21	0.00019
Nisaea	390876	G	1	0	1	0.00001
Caulobacter	75	G	126	20	146	0.00131
Terricaulis	2768684	G	63	5	68	0.00061
Brevundimonas	41275	G	53	19	72	0.00065
Phenylobacterium	20	G	30	4	34	0.00031
Asticcacaulis	76890	G	2	0	2	0.00002
Acidibrevibacterium	2603324	G	37	25	62	0.00056
Lichenicola	2804525	G	31	15	46	0.00041
Formicincola	2952773	G	1	0	1	0.00001
Roseomonas	125216	G	42	22	64	0.00058
Sediminicoccus	1706033	G	2	0	2	0.00002
Elioraea	457933	G	9	6	15	0.00013
Acidisoma	512381	G	3	1	4	0.00004
Hyphobacterium	2004661	G	128	11	139	0.00125
Algimonas	1246884	G	13	0	13	0.00012
Wolbachia	953	G	50	23	73	0.00066
Candidatus Mesenet	2883098	G	8	0	8	0.00007
Anaplasma	768	G	3	0	3	0.00003
Candidatus Deianiraea	2603321	G	4	0	4	0.00004
Rickettsia	780	G	1	1	2	0.00002
Pontivivens	1844015	G	10	7	17	0.00015
Rhodovulum	34008	G	2	0	2	0.00002
Jannaschia	188905	G	7	2	9	0.00008
Roseicyclus	336277	G	3	0	3	0.00003
Sulfitobacter	60136	G	1	0	1	0.00001
Candidatus Bealeia	1920992	G	8	0	8	0.00007
Candidatus Nucleicultrix	1509243	G	4	0	4	0.00004
Candidatus Bodocaedibacter	3163645	G	2	0	2	0.00002
Sneathiella	510690	G	9	0	9	0.00008
Candidatus Pelagibacter	198251	G	3	0	3	0.00003
Kordiimonas	288021	G	1	1	2	0.00002
Tistrella	171436	G	2	0	2	0.00002
Thiocapsa	1056	G	1044	0	1044	0.00940
Thermochromatium	85073	G	13	6	19	0.00017
Caldichromatium	2828366	G	10	1	11	0.00010
Nitrosococcus	1227	G	9	0	9	0.00008
Allochromatium	85072	G	5	2	7	0.00006
Rheinheimera	67575	G	3	0	3	0.00003
Thioflavicoccus	156885	G	1	0	1	0.00001
Candidatus Thiodiazotropha	1913444	G	708	0	708	0.00637
Thiolapillus	1608298	G	2	274	276	0.00248
Spiribacter	1335745	G	93	6	99	0.00089
Alkalilimnicola	133193	G	42	4	46	0.00041
Acidihalobacter	1765964	G	11	0	11	0.00010
Ectothiorhodospira	1051	G	1	0	1	0.00001
Halorhodospira	85108	G	1	0	1	0.00001
Guyparkeria	2035712	G	6	0	6	0.00005
Granulosicoccus	437504	G	1	0	1	0.00001
Candidatus Moranella	1048757	G	799	0	799	0.00719
Escherichia	561	G	134	286	420	0.00378
Salmonella	590	G	36	9458	9494	0.08545
Klebsiella	570	G	34	168	202	0.00182
Candidatus Blochmanniella	203804	G	5	5	10	0.00009
Candidatus Purcelliella	472825	G	5	0	5	0.00004
Candidatus Mikella	1906660	G	1	0	1	0.00001
Citrobacter	544	G	8	21	29	0.00026
Enterobacter	547	G	4	6	10	0.00009
Candidatus Curculioniphilus	690591	G	3	0	3	0.00003
Superficieibacter	2303321	G	2	0	2	0.00002
Candidatus Profftia	1177214	G	1	0	1	0.00001
Candidatus Schneideria	1081630	G	1	0	1	0.00001
Sodalis	84565	G	170	17	187	0.00168
Proteus	583	G	115	11	126	0.00113
Arsenophonus	637	G	38	1	39	0.00035
Providencia	586	G	2	1	3	0.00003
Photorhabdus	29487	G	1	0	1	0.00001
Edwardsiella	635	G	86	9	95	0.00085
Buchnera	32199	G	11	0	11	0.00010
Erwinia	551	G	6	0	6	0.00005
Brenneria	71655	G	15	0	15	0.00013
Pectobacterium	122277	G	2	16	18	0.00016
Serratia	613	G	3	5	8	0.00007
Lysobacter	68	G	148	75	223	0.00201
Agrilutibacter	3382696	G	91	81	172	0.00155
Arenimonas	490567	G	80	44	124	0.00112
Xylella	2370	G	74	193	267	0.00240
Luteimonas	83614	G	20	4	24	0.00022
Pseudoxanthomonas	83618	G	17	0	17	0.00015
Stenotrophomonas	40323	G	6	0	6	0.00005
Xanthomonas	338	G	4	187	191	0.00172
Marilutibacter	3382698	G	1	0	1	0.00001
Tahibacter	1453544	G	28	2	30	0.00027
Luteibacter	242605	G	12	3	15	0.00013
Dyella	231454	G	9	16	25	0.00022
Dokdonella	323413	G	4	5	9	0.00008
Aerosticca	2707020	G	1	5	6	0.00005
Steroidobacter	469322	G	511	35	546	0.00491
Kangiella	261963	G	417	0	417	0.00375
Aquicella	254245	G	214	69	283	0.00255
Rickettsiella	59195	G	8	0	8	0.00007
Legionella	445	G	45	47	92	0.00083
Vibrio	662	G	210	79	289	0.00260
Paraphotobacterium	2042066	G	68	3	71	0.00064
Allohahella	1855402	G	46	22	68	0.00061
Hahella	158481	G	1	0	1	0.00001
Candidatus Carsonella	114185	G	4	0	4	0.00004
Halomonas	2745	G	1	25	26	0.00023
Venatoribacter	2893036	G	6	6	12	0.00011
Marinomonas	28253	G	1	0	1	0.00001
Pleionea	1502941	G	1	0	1	0.00001
Sulfurifustis	1692042	G	109	9	118	0.00106
Acidiferrobacter	986106	G	1	0	1	0.00001
Sulfuricaulis	1744881	G	1	0	1	0.00001
Thalassotalea	1518149	G	72	2	74	0.00067
Pseudoalteromonas	53246	G	5	3	8	0.00007
Flocculibacter	2834759	G	3	0	3	0.00003
Catenovulum	1172191	G	5	0	5	0.00004
Alteromonas	226	G	2	0	2	0.00002
Psychromonas	67572	G	6	0	6	0.00005
Shewanella	22	G	1	0	1	0.00001
Pseudomonas	286	G	54	32	86	0.00077
Entomomonas	2758906	G	5	0	5	0.00004
Ectopseudomonas	3236654	G	3	3	6	0.00005
Stutzerimonas	2901164	G	2	1	3	0.00003
Marinobacter	2742	G	1	0	1	0.00001
Congregibacter	393661	G	20	0	20	0.00018
Candidatus Paraluminiphilus	3040948	G	4	0	4	0.00004
Aequoribacter	2847769	G	2	0	2	0.00002
Microbulbifer	48073	G	20	0	20	0.00018
Cellvibrio	10	G	18	0	18	0.00016
Methylococcus	413	G	33	6	39	0.00035
Methylomagnum	1760987	G	9	1	10	0.00009
Methylocaldum	73778	G	5	0	5	0.00004
Methylomonas	416	G	1	0	1	0.00001
Avibacterium	292486	G	27	6	33	0.00030
Lonepinella	53416	G	4	0	4	0.00004
Haemophilus	724	G	1	0	1	0.00001
Actinobacillus	713	G	1	0	1	0.00001
Wohlfahrtiimonas	582472	G	9	0	9	0.00008
Ignatzschineria	112008	G	2	0	2	0.00002
Dichelobacter	869	G	2	0	2	0.00002
Algiphilus	1266053	G	7	1	8	0.00007
Solimonas	413435	G	4	0	4	0.00004
Candidatus Vondammii	2686004	G	5	0	5	0.00004
Candidatus Nardonella	204619	G	3	0	3	0.00003
Candidatus Palibaumannia	198346	G	1	0	1	0.00001
Celerinatantimonas	412033	G	1	0	1	0.00001
Candidatus Azoamicus	2817383	G	1	0	1	0.00001
Thiomicrospira	933	G	6	0	6	0.00005
Piscirickettsia	1237	G	2	0	2	0.00002
Thiomicrorhabdus	2039723	G	2	0	2	0.00002
Aquirhabdus	2824158	G	4	0	4	0.00004
Acinetobacter	469	G	1	0	1	0.00001
Faucicola	1604696	G	1	0	1	0.00001
Aeromonas	642	G	2	0	2	0.00002
Sulfurivermis	2034504	G	2	0	2	0.00002
Massilia	149698	G	498	322	820	0.00738
Pseudoduganella	1522432	G	139	368	507	0.00456
Duganella	75654	G	36	0	36	0.00032
Noviherbaspirillum	1344552	G	28	64	92	0.00083
Herbaspirillum	963	G	22	0	22	0.00020
Collimonas	202907	G	7	5	12	0.00011
Janthinobacterium	29580	G	5	0	5	0.00004
Actimicrobium	1051898	G	2	2	4	0.00004
Herminiimonas	303379	G	1	0	1	0.00001
Variovorax	34072	G	75	25	100	0.00090
Limnohabitans	665874	G	53	0	53	0.00048
Ramlibacter	174951	G	10	167	177	0.00159
Comamonas	283	G	9	124	133	0.00120
Vandammella	2919468	G	5	49	54	0.00049
Diaphorobacter	238749	G	5	319	324	0.00292
Hydrogenophaga	47420	G	3	69	72	0.00065
Ralstonia	48736	G	52	185	237	0.00213
Cupriavidus	106589	G	50	7	57	0.00051
Paraburkholderia	1822464	G	42	10	52	0.00047
Burkholderia	32008	G	31	858	889	0.00800
Robbsia	2038280	G	27	17	44	0.00040
Polynucleobacter	44013	G	23	0	23	0.00021
Lautropia	47670	G	16	20	36	0.00032
Caballeronia	1827195	G	13	0	13	0.00012
Limnobacter	131079	G	4	1	5	0.00004
Roseateles	93681	G	22	0	22	0.00020
Ideonella	36862	G	21	111	132	0.00119
Sphaerotilus	34102	G	1	3	4	0.00004
Inhella	644355	G	1	1	2	0.00002
Basilea	1472344	G	7	1	8	0.00007
Bordetella	517	G	6	127	133	0.00120
Oligella	90243	G	2	0	2	0.00002
Achromobacter	222	G	2	3	5	0.00004
Tepidimonas	114248	G	18	74	92	0.00083
Candidatus Ichthyocystis	2929841	G	2	0	2	0.00002
Thiomonas	32012	G	1	0	1	0.00001
Turicimonas	1918598	G	1	0	1	0.00001
Sulfuritortus	1938335	G	313	619	932	0.00839
Thiobacillus	919	G	2	2	4	0.00004
Nitrosomonas	914	G	73	0	73	0.00066
Nitrosospira	35798	G	22	0	22	0.00020
Methylophilus	16	G	2	20	22	0.00020
Usitatibacter	2803845	G	4	1	5	0.00004
Ferriphaselus	1443590	G	1	0	1	0.00001
Sideroxyarcus	2943286	G	1	1	2	0.00002
Pseudothauera	2891324	G	175	201	376	0.00338
Thauera	33057	G	1	2	3	0.00003
Niveibacterium	1769726	G	12	15	27	0.00024
Azospira	146937	G	1	0	1	0.00001
Ferribacterium	88875	G	5	5	10	0.00009
Dechloromonas	73029	G	1	0	1	0.00001
Laribacter	168470	G	112	179	291	0.00262
Chitinimonas	240411	G	3	47	50	0.00045
Neisseria	482	G	2	1	3	0.00003
Aquella	2593687	G	1	0	1	0.00001
Chromobacterium	535	G	1	1	2	0.00002
Pseudogulbenkiania	568394	G	1	1	2	0.00002
Ferrovum	416212	G	70	16	86	0.00077
Acidithiobacillus	119977	G	3	0	3	0.00003
Hydrogenophilus	70774	G	2	0	2	0.00002
Mariprofundus	377315	G	1	0	1	0.00001
Luteitalea	2004797	G	8621	78	8699	0.07829
Candidatus Korobacter	658061	G	238	29	267	0.00240
Telmatobacter	1078829	G	90	33	123	0.00111
Terriglobus	392733	G	55	4	59	0.00053
Chloracidobacterium	458032	G	4	0	4	0.00004
Tunturiibacter	3154218	G	4	5	9	0.00008
Acidobacterium	33973	G	1	0	1	0.00001
Paludibaculum	1649475	G	346	23	369	0.00332
Geothrix	44675	G	2	0	2	0.00002
Gemmata	113	G	200	380	580	0.00522
Frigoriglobus	2774146	G	144	510	654	0.00589
Limnoglobus	2731450	G	134	184	318	0.00286
Urbifossiella	2807415	G	117	274	391	0.00352
Telmatocola	1382832	G	36	9	45	0.00040
Tuwongella	2051044	G	1	0	1	0.00001
Pirellula	123	G	307	272	579	0.00521
Lignipirellula	2795775	G	14	42	56	0.00050
Mariniblastus	2005380	G	11	10	21	0.00019
Stieleria	2795973	G	10	2	12	0.00011
Rosistilla	2795779	G	9	0	9	0.00008
Blastopirellula	265487	G	8	25	33	0.00030
Anatilimnocola	2807414	G	5	12	17	0.00015
Rhodopirellula	265488	G	1	2	3	0.00003
Lacipirellula	2691417	G	26	0	26	0.00023
Bythopirellula	1400386	G	11	48	59	0.00053
Aeoliella	2795781	G	8	40	48	0.00043
Botrimarina	2795782	G	7	52	59	0.00053
Caulifigura	2795778	G	100	123	223	0.00201
Planctomyces	118	G	86	94	180	0.00162
Gimesia	1649453	G	61	4	65	0.00058
Polystyrenella	2795774	G	32	17	49	0.00044
Alienimonas	2714737	G	31	32	63	0.00057
Symmachiella	2795780	G	15	8	23	0.00021
Rubinisphaera	1649490	G	9	8	17	0.00015
Maioricimonas	2795777	G	6	8	14	0.00013
Thalassoglobus	2795865	G	6	2	8	0.00007
Planctopirus	1649480	G	5	0	5	0.00004
Fuerstiella	1936111	G	1	0	1	0.00001
Calycomorphotria	2795776	G	1	0	1	0.00001
Kolteria	3405236	G	75	32	107	0.00096
Rohdeia	3405237	G	22	26	48	0.00043
Saltatorellus	3405235	G	18	7	25	0.00022
Paludisphaera	1763521	G	40	81	121	0.00109
Aquisphaera	1511635	G	36	44	80	0.00072
Singulisphaera	466152	G	5	0	5	0.00004
Humisphaera	2807511	G	962	93	1055	0.00949
Mucisphaera	2913022	G	69	6	75	0.00067
Phycisphaera	666508	G	15	2	17	0.00015
Poriferisphaera	2803301	G	9	0	9	0.00008
Sedimentisphaera	2483368	G	2	0	2	0.00002
Anaerohalosphaera	2690159	G	2	0	2	0.00002
Candidatus Kuenenia	380738	G	59	1	60	0.00054
Candidatus Uabimicrobium	2897349	G	20	0	20	0.00018
Roseimicrobium	1348508	G	727	1053	1780	0.01602
Verrucomicrobium	2735	G	604	562	1166	0.01049
Luteolibacter	518753	G	49	32	81	0.00073
Sulfuriroseicoccus	2911469	G	3	6	9	0.00008
Akkermansia	239934	G	32	10	42	0.00038
Fontisphaera	3050007	G	260	15	275	0.00247
Synoicihabitans	2892920	G	411	132	543	0.00489
Oleiharenicola	2100741	G	58	50	108	0.00097
Opitutus	178440	G	5	1	6	0.00005
Horticoccus	2986286	G	3	1	4	0.00004
Nibricoccus	2576890	G	1	0	1	0.00001
Coraliomargarita	442430	G	44	0	44	0.00040
Candidatus Pelagisphaera	3049269	G	10	28	38	0.00034
Ruficoccus	2175957	G	1	8	9	0.00008
Candidatus Xiphinematobacter	134550	G	152	4	156	0.00140
Methylacidimicrobium	1541670	G	1	0	1	0.00001
Neochlamydia	112987	G	13	3	16	0.00014
Candidatus Protochlamydia	282132	G	9	4	13	0.00012
Parachlamydia	83551	G	3	1	4	0.00004
Candidatus Rhabdochlamydia	292833	G	4	0	4	0.00004
Chlamydia	810	G	1	0	1	0.00001
Kiritimatiella	1921784	G	28	4	32	0.00029
Candidatus Velamenicoccus	2789201	G	3	0	3	0.00003
Lentisphaera	256846	G	1	0	1	0.00001
Flavisolibacter	398041	G	643	122	765	0.00688
Pseudobacter	1860196	G	455	136	591	0.00532
Chitinophaga	79328	G	300	41	341	0.00307
Arachidicoccus	1769012	G	240	1	241	0.00217
Niastella	354354	G	213	64	277	0.00249
Sediminibacterium	504481	G	190	16	206	0.00185
Niabella	379899	G	183	37	220	0.00198
Paraflavitalea	2698688	G	93	1	94	0.00085
Ferruginibacter	1004303	G	81	1	82	0.00074
Mycovorax	3389990	G	72	41	113	0.00102
Phnomibacter	2836216	G	54	1	55	0.00049
Lacibacter	649461	G	12	3	15	0.00013
Filimonas	649460	G	12	3	15	0.00013
Flavihumibacter	1004301	G	9	0	9	0.00008
Panacibacter	1874621	G	5	1	6	0.00005
Pseudocnuella	2812019	G	2	0	2	0.00002
Rhizosphaericola	3114547	G	1	0	1	0.00001
Hymenobacter	89966	G	115	52	167	0.00150
Pontibacter	323449	G	58	79	137	0.00123
Adhaeribacter	299566	G	17	18	35	0.00031
