name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	138	13	151	0.00138
Rhodopseudomonas	1073	G	71	959	1030	0.00942
Afipia	1033	G	18	0	18	0.00016
Tardiphaga	1395974	G	5	74	79	0.00072
Microvirga	186650	G	869	5	874	0.00799
Methylobacterium	407	G	168	1017	1185	0.01083
Devosia	46913	G	517	301	818	0.00748
Maritalea	623276	G	1	0	1	0.00001
Hyphomicrobium	81	G	543	0	543	0.00496
Rhodomicrobium	1068	G	129	22	151	0.00138
Filomicrobium	119044	G	4	0	4	0.00004
Methyloligella	1485594	G	1	0	1	0.00001
Enhydrobacter	212791	G	360	76	436	0.00399
Pseudorhodoplanes	1734920	G	201	36	237	0.00217
Candidatus Hodgkinia	573657	G	3	0	3	0.00003
Nordella	169055	G	2	0	2	0.00002
Terrihabitans	2874214	G	1	0	1	0.00001
Mesorhizobium	68287	G	371	0	371	0.00339
Aminobacter	31988	G	2	0	2	0.00002
Nitratireductor	245876	G	2	0	2	0.00002
Rhizobium	379	G	67	127	194	0.00177
Pararhizobium	1612611	G	2	0	2	0.00002
Liberibacter	34019	G	21	0	21	0.00019
Shinella	323620	G	10	0	10	0.00009
Xanthobacter	279	G	100	1	101	0.00092
Labrys	204476	G	64	0	64	0.00059
Pseudolabrys	556257	G	28	8	36	0.00033
Azorhizobium	6	G	22	6	28	0.00026
Ancylobacter	99	G	7	2	9	0.00008
Phreatobacter	1632780	G	167	60	227	0.00208
Chenggangzhangella	2041902	G	109	30	139	0.00127
Anderseniella	444432	G	102	13	115	0.00105
Kaustia	2838250	G	1	0	1	0.00001
Salinarimonas	690086	G	74	27	101	0.00092
Kaistia	166953	G	59	20	79	0.00072
Beijerinckia	532	G	23	14	37	0.00034
Methylovirgula	1156568	G	10	0	10	0.00009
Methylocapsa	184923	G	3	1	4	0.00004
Methylocella	120652	G	2	0	2	0.00002
Terrirubrum	3142786	G	31	5	36	0.00033
Cohaesibacter	655352	G	20	0	20	0.00018
Brucella	234	G	11	3628	3639	0.03327
Oceaniradius	2679892	G	6	1	7	0.00006
Roseitalea	1915401	G	3	1	4	0.00004
Oricola	1594166	G	1	0	1	0.00001
Afifella	643217	G	10	2	12	0.00011
Pleomorphomonas	261933	G	9	3	12	0.00011
Martelella	293088	G	6	0	6	0.00005
Aurantimonas	182269	G	1	0	1	0.00001
Aureimonas	414371	G	1	0	1	0.00001
Methyloraptor	3382645	G	6	2	8	0.00007
Bartonella	773	G	6	0	6	0.00005
Bosea	85413	G	4	0	4	0.00004
Blastochloris	59282	G	3	0	3	0.00003
Methylocystis	133	G	3	0	3	0.00003
Breoghania	1406135	G	2	0	2	0.00002
Acuticoccus	1904377	G	1	0	1	0.00001
Erythrobacter	1041	G	152	1378	1530	0.01399
Tsuneonella	2800686	G	47	103	150	0.00137
Aurantiacibacter	2800681	G	29	0	29	0.00027
Qipengyuania	1855416	G	8	36	44	0.00040
Croceicoccus	1295327	G	1	0	1	0.00001
Sphingomonas	13687	G	936	383	1319	0.01206
Sphingobium	165695	G	232	19	251	0.00229
Novosphingobium	165696	G	19	4	23	0.00021
Sphingopyxis	165697	G	14	0	14	0.00013
Alterisphingorhabdus	3382518	G	3	1	4	0.00004
Sphingorhabdus	1434046	G	2	0	2	0.00002
Parasphingopyxis	1234545	G	2	1	3	0.00003
Sphingosinicella	335405	G	51	25	76	0.00069
Sandaracinobacteroides	2883109	G	2	0	2	0.00002
Zymomonas	541	G	18	1	19	0.00017
Skermanella	204447	G	619	0	619	0.00566
Niveispirillum	1543704	G	191	217	408	0.00373
Azospirillum	191	G	14	20	34	0.00031
Ferrovibrio	1231242	G	196	160	356	0.00325
Algihabitans	2821512	G	18	14	32	0.00029
Pararhodospirillum	1612157	G	14	10	24	0.00022
Hypericibacter	2705399	G	187	16	203	0.00186
Caenispirillum	414051	G	78	138	216	0.00197
Stella	93	G	16	23	39	0.00036
Nisaea	390876	G	10	0	10	0.00009
Varunaivibrio	1866954	G	7	3	10	0.00009
Aestuariispira	1647175	G	1	0	1	0.00001
Terasakiella	196080	G	1	0	1	0.00001
Caulobacter	75	G	244	53	297	0.00272
Terricaulis	2768684	G	171	20	191	0.00175
Brevundimonas	41275	G	98	20	118	0.00108
Phenylobacterium	20	G	41	8	49	0.00045
Asticcacaulis	76890	G	13	0	13	0.00012
Roseomonas	125216	G	221	83	304	0.00278
Roseococcus	35812	G	4	1	5	0.00005
Acidibrevibacterium	2603324	G	33	29	62	0.00057
Granulibacter	364409	G	6	5	11	0.00010
Lichenicola	2804525	G	2	2	4	0.00004
Commensalibacter	1079922	G	1	0	1	0.00001
Elioraea	457933	G	27	14	41	0.00037
Acidisoma	512381	G	23	7	30	0.00027
Paracoccus	265	G	24	15	39	0.00036
Rhodovulum	34008	G	23	198	221	0.00202
Pontivivens	1844015	G	7	66	73	0.00067
Pikeienuella	2831955	G	4	14	18	0.00016
Pseudorhodobacter	238783	G	2	11	13	0.00012
Paroceanicella	2683599	G	2	15	17	0.00016
Ruegeria	97050	G	4	8	12	0.00011
Roseicyclus	336277	G	3	0	3	0.00003
Jannaschia	188905	G	1	1	2	0.00002
Wolbachia	953	G	59	48	107	0.00098
Candidatus Neoehrlichia	467749	G	17	4	21	0.00019
Candidatus Mesenet	2883098	G	13	1	14	0.00013
Neorickettsia	33993	G	6	0	6	0.00005
Ehrlichia	943	G	1	0	1	0.00001
Candidatus Phycorickettsia	2115980	G	9	3	12	0.00011
Orientia	69474	G	4	3	7	0.00006
Candidatus Trichorickettsia	1522201	G	1	1	2	0.00002
Candidatus Megaera	1742636	G	1	6	7	0.00006
Candidatus Midichloria	411566	G	4	0	4	0.00004
Candidatus Bandiella	2716172	G	3	0	3	0.00003
Hyphobacterium	2004661	G	110	13	123	0.00112
Maricaulis	74317	G	2	0	2	0.00002
Oceanicaulis	153232	G	2	0	2	0.00002
Algimonas	1246884	G	9	0	9	0.00008
Candidatus Bealeia	1920992	G	18	3	21	0.00019
Candidatus Hydrogenosomobacter	2654634	G	1	0	1	0.00001
Candidatus Gromoviella	2900571	G	1	0	1	0.00001
Candidatus Nucleicultrix	1509243	G	10	1	11	0.00010
Candidatus Bodocaedibacter	3163645	G	5	0	5	0.00005
Candidatus Odyssella	84646	G	1	0	1	0.00001
Candidatus Viadribacter	2892997	G	22	2	24	0.00022
Candidatus Fonsibacter	2045213	G	9	0	9	0.00008
Candidatus Pelagibacter	198251	G	8	0	8	0.00007
Kordiimonas	288021	G	6	2	8	0.00007
Tistrella	171436	G	7	0	7	0.00006
