name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	7	1016	1023	0.05838
Rhodopseudomonas	1073	G	3	3210	3213	0.18336
Nitrobacter	911	G	1	683	684	0.03903
Methylobacterium	407	G	536	1	537	0.03065
Rhizobium	379	G	2	6	8	0.00046
Anderseniella	444432	G	2	0	2	0.00011
Methyloraptor	3382645	G	1	1	2	0.00011
Enhydrobacter	212791	G	1	0	1	0.00006
Devosia	46913	G	1	0	1	0.00006
Sphingomonas	13687	G	42	713	755	0.04309
Parasphingopyxis	1234545	G	3	111	114	0.00651
Sphingobium	165695	G	1	122	123	0.00702
Roseomonas	125216	G	2	11	13	0.00074
Kozakia	153497	G	1	1	2	0.00011
Wolbachia	953	G	5	1	6	0.00034
Rickettsia	780	G	1	0	1	0.00006
Hypericibacter	2705399	G	1	0	1	0.00006
Caulobacter	75	G	1	0	1	0.00006
Candidatus Hydrogenosomobacter	2654634	G	1	0	1	0.00006
Escherichia	561	G	108	195	303	0.01729
Salmonella	590	G	47	5891	5938	0.33887
Klebsiella	570	G	28	64	92	0.00525
Citrobacter	544	G	16	8	24	0.00137
Enterobacter	547	G	11	19	30	0.00171
Shigella	620	G	4	34	38	0.00217
Candidatus Profftia	1177214	G	1	0	1	0.00006
Candidatus Moranella	1048757	G	1	0	1	0.00006
Sodalis	84565	G	188	12	200	0.01141
Morganella	581	G	29	1	30	0.00171
Proteus	583	G	3	2	5	0.00029
Arsenophonus	637	G	1	0	1	0.00006
Serratia	613	G	19	19	38	0.00217
Yersinia	629	G	11	695	706	0.04029
Pectobacterium	122277	G	8	5	13	0.00074
Dickeya	204037	G	2	0	2	0.00011
Pantoea	53335	G	5	0	5	0.00029
Erwinia	551	G	1	0	1	0.00006
Mixta	2100764	G	1	0	1	0.00006
Edwardsiella	635	G	1	0	1	0.00006
Xanthomonas	338	G	259	12	271	0.01547
Stenotrophomonas	40323	G	7	2	9	0.00051
Dyella	231454	G	6	4	10	0.00057
Luteibacter	242605	G	2	0	2	0.00011
Tahibacter	1453544	G	2	0	2	0.00011
Pseudomonas	286	G	185	14	199	0.01136
Thiopseudomonas	1654787	G	1	0	1	0.00006
Shewanella	22	G	15	2	17	0.00097
Pseudoalteromonas	53246	G	10	1	11	0.00063
Catenovulum	1172191	G	1	0	1	0.00006
Moritella	58050	G	1	0	1	0.00006
Thioflavicoccus	156885	G	9	0	9	0.00051
Thiocapsa	1056	G	5	0	5	0.00029
Allochromatium	85072	G	1	0	1	0.00006
Ectothiorhodosinus	233099	G	1	0	1	0.00006
Aeromonas	642	G	12	2	14	0.00080
Succinivibrio	83770	G	1	0	1	0.00006
Vibrio	662	G	6	16	22	0.00126
Acinetobacter	469	G	4	0	4	0.00023
Thiosulfatimonas	2781121	G	2	0	2	0.00011
Thiomicrospira	933	G	1	0	1	0.00006
Salinispirillum	1649491	G	3	0	3	0.00017
Sulfurifustis	1692042	G	2	0	2	0.00011
Pasteurella	745	G	1	0	1	0.00006
