name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Paraburkholderia	1822464	G	19393	3	19396	0.34968
Ralstonia	48736	G	2027	4	2031	0.03662
Burkholderia	32008	G	28	540	568	0.01024
Polynucleobacter	44013	G	11	0	11	0.00020
Cupriavidus	106589	G	5	11	16	0.00029
Limnobacter	131079	G	1	0	1	0.00002
Robbsia	2038280	G	1	0	1	0.00002
Herbaspirillum	963	G	350	1400	1750	0.03155
Pseudoduganella	1522432	G	10	56	66	0.00119
Massilia	149698	G	1	7	8	0.00014
Herminiimonas	303379	G	29	43	72	0.00130
Candidatus Zinderia	884214	G	2	0	2	0.00004
Collimonas	202907	G	1	3	4	0.00007
Actimicrobium	1051898	G	1	2	3	0.00005
Variovorax	34072	G	397	0	397	0.00716
Polaromonas	52972	G	2	293	295	0.00532
Vandammella	2919468	G	1	551	552	0.00995
Comamonas	283	G	1	0	1	0.00002
Ideonella	36862	G	47	25	72	0.00130
Roseateles	93681	G	1	0	1	0.00002
Taylorella	29574	G	1	11	12	0.00022
Oligella	90243	G	1	32	33	0.00059
Tepidimonas	114248	G	6	2	8	0.00014
Turicimonas	1918598	G	3	0	3	0.00005
Thiobacillus	919	G	2	0	2	0.00004
Sulfuritortus	1938335	G	1	0	1	0.00002
Sterolibacterium	157591	G	1	0	1	0.00002
Sulfuriferula	1778653	G	1	0	1	0.00002
Kingella	32257	G	2	0	2	0.00004
Jeongeupia	885864	G	1	0	1	0.00002
Dechloromonas	73029	G	2	0	2	0.00004
Oryzomicrobium	1911577	G	1	0	1	0.00002
Stenotrophomonas	40323	G	2791	7	2798	0.05044
Arenimonas	490567	G	41	8	49	0.00088
Lysobacter	68	G	28	0	28	0.00050
Xanthomonas	338	G	16	42	58	0.00105
Agrilutibacter	3382696	G	7	2	9	0.00016
Luteimonas	83614	G	3	0	3	0.00005
Xylella	2370	G	1	0	1	0.00002
Luteibacter	242605	G	527	3	530	0.00956
Rhodanobacter	75309	G	322	0	322	0.00581
Tahibacter	1453544	G	11	4	15	0.00027
Dokdonella	323413	G	9	9	18	0.00032
Dyella	231454	G	1	1	2	0.00004
Sodalis	84565	G	893	60	953	0.01718
Escherichia	561	G	169	1390	1559	0.02811
Salmonella	590	G	49	5501	5550	0.10006
Klebsiella	570	G	41	113	154	0.00278
Enterobacter	547	G	18	28	46	0.00083
Citrobacter	544	G	9	10	19	0.00034
Shigella	620	G	9	79	88	0.00159
Candidatus Moranella	1048757	G	3	0	3	0.00005
Candidatus Ishikawella	409304	G	3	0	3	0.00005
Erwinia	551	G	36	0	36	0.00065
Pantoea	53335	G	3	0	3	0.00005
Arsenophonus	637	G	10	0	10	0.00018
Morganella	581	G	3	0	3	0.00005
Providencia	586	G	3	0	3	0.00005
Xenorhabdus	626	G	1	0	1	0.00002
Yersinia	629	G	7	339	346	0.00624
Serratia	613	G	5	11	16	0.00029
Pectobacterium	122277	G	3	2	5	0.00009
Dickeya	204037	G	1	0	1	0.00002
Rickettsiella	59195	G	446	2	448	0.00808
Aquicella	254245	G	1	0	1	0.00002
Legionella	445	G	2	0	2	0.00004
