name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium canariense	255045	S	2	120	122	0.00117
Bradyrhizobium prioriisuperbiae	2854389	S	1	27	28	0.00027
Rhodopseudomonas palustris	1076	S	71	959	1030	0.00991
Tardiphaga alba	340268	S	5	74	79	0.00076
Microvirga thermotolerans	2651334	S	13	662	675	0.00650
Microvirga sp. RSM25	3273802	S	2	196	198	0.00191
Methylobacterium durans	2202825	S	14	4	18	0.00017
Methylobacterium radiotolerans	31998	S	3	11	14	0.00013
Methylobacterium sp. CB376	3138063	S	3	1141	1144	0.01101
Methylobacterium radiodurans	2202828	S	3	1	4	0.00004
Methylobacterium flocculans	2984843	S	2	0	2	0.00002
Methylobacterium organophilum	410	S	1	0	1	0.00001
Devosia sp. A16	1736675	S	312	441	753	0.00725
Devosia beringensis	2657486	S	14	51	65	0.00063
Maritalea myrionectae	454601	S	1	0	1	0.00001
Hyphomicrobium denitrificans	53399	S	2	540	542	0.00522
Rhodomicrobium lacus	2498452	S	127	24	151	0.00145
Candidatus Filomicrobium marinum	1608628	S	4	0	4	0.00004
Methyloligella sp. GL2	2742204	S	1	0	1	0.00001
Enhydrobacter sp.	1894999	S	360	76	436	0.00420
Pseudorhodoplanes sinuspersici	1235591	S	201	36	237	0.00228
Candidatus Hodgkinia cicadicola	573658	S	3	0	3	0.00003
Nordella sp. HKS 07	2712222	S	2	0	2	0.00002
Terrihabitans soli	708113	S	1	0	1	0.00001
Aminobacter sp. UC22_36	3374549	S	2	0	2	0.00002
Nitratireductor thuwali	2267699	S	2	0	2	0.00002
Rhizobium gallicum	56730	S	2	114	116	0.00112
Rhizobium ruizarguesonis	2081791	S	1	76	77	0.00074
Liberibacter crescens	1273132	S	2	19	21	0.00020
Xanthobacter dioxanivorans	2528964	S	4	97	101	0.00097
Pseudolabrys taiwanensis	331696	S	17	4	21	0.00020
Pseudolabrys sp. FHR47	2562284	S	11	3	14	0.00013
Azorhizobium caulinodans	7	S	22	6	28	0.00027
Ancylobacter polymorphus	223390	S	7	2	9	0.00009
Phreatobacter cathodiphilus	1868589	S	129	50	179	0.00172
Phreatobacter stygius	1940610	S	38	10	48	0.00046
Chenggangzhangella methanolivorans	1437009	S	109	30	139	0.00134
Anderseniella sp. Alg231-50	1922226	S	102	13	115	0.00111
Kaustia mangrovi	2593653	S	1	0	1	0.00001
Salinarimonas sp.	2766526	S	74	27	101	0.00097
Kaistia sp. 32K	2795690	S	59	20	79	0.00076
Beijerinckia indica	533	S	23	14	37	0.00036
Methylovirgula sp. 4M-Z18	2293567	S	3	7	10	0.00010
Methylocapsa sp. D3K7	3041435	S	3	1	4	0.00004
Terrirubrum flagellatum	2895980	S	31	5	36	0.00035
Brucella melitensis	29459	S	7	3627	3634	0.03498
Brucella intermedia	94625	S	4	1	5	0.00005
Oceaniradius stylonematis	2184161	S	6	1	7	0.00007
Roseitalea porphyridii	1852022	S	3	1	4	0.00004
Oricola thermophila	2742145	S	1	0	1	0.00001
Afifella sp. YEN Y35	3388337	S	10	2	12	0.00012
uncultured Pleomorphomonas sp.	442121	S	9	3	12	0.00012
Martelella endophytica	1486262	S	2	4	6	0.00006
Aurantimonas sp. HBX-1	2906072	S	1	0	1	0.00001
Methyloraptor flagellatus	3162530	S	6	2	8	0.00008
Bartonella machadoae	2893471	S	1	5	6	0.00006
Breoghania sp. L-A4	2304600	S	2	0	2	0.00002
Erythrobacter sp. 3-20A1M	2653850	S	140	1371	1511	0.01454
Erythrobacter sp. Alg231-14	1922225	S	11	7	18	0.00017
Tsuneonella sp. CC-YZS046	3042152	S	47	103	150	0.00144
Qipengyuania soli	2782568	S	8	36	44	0.00042
Sphingomonas rhizophila	2071607	S	150	217	367	0.00353
Sphingomonas sabuli	2764186	S	90	104	194	0.00187
Sphingomonas sp. M1-B02	3114300	S	78	139	217	0.00209
Sphingomonas sp. MMS24-J13	3238686	S	7	5	12	0.00012
Sphingomonas sp. DBB INV C78	3349434	S	5	5	10	0.00010
Sphingomonas morindae	1541170	S	52	81	133	0.00128
Sphingomonas kaistensis	298708	S	44	81	125	0.00120
Sphingomonas sediminicola	386874	S	27	24	51	0.00049
Sphingomonas xanthus	2594473	S	23	28	51	0.00049
Sphingomonas sanxanigenens	397260	S	16	59	75	0.00072
Sphingomonas daechungensis	1176646	S	13	11	24	0.00023
Sphingomonas profundi	2681549	S	9	13	22	0.00021
Sphingomonas flavalba	2559804	S	6	10	16	0.00015
Sphingomonas changnyeongensis	2698679	S	5	8	13	0.00013
Sphingomonas piscis	2714943	S	1	0	1	0.00001
Sphingobium sp. AP49	1144307	S	6	217	223	0.00215
Sphingobium sp. SYK-6	627192	S	3	15	18	0.00017
Sphingobium sp. Cam5-1	2789327	S	1	7	8	0.00008
Novosphingobium sp. Gsoil 351	2675225	S	3	11	14	0.00013
Novosphingobium capsulatum	13688	S	1	7	8	0.00008
Alterisphingorhabdus coralli	3071408	S	3	1	4	0.00004
Sphingorhabdus lacus	392610	S	2	0	2	0.00002
Parasphingopyxis algicola	2026624	S	2	1	3	0.00003
Sphingosinicella microcystinivorans	335406	S	51	25	76	0.00073
Sandaracinobacteroides saxicola	2759707	S	2	0	2	0.00002
Zymomonas mobilis	542	S	18	1	19	0.00018
Niveispirillum cyanobacteriorum	1612173	S	191	217	408	0.00393
Azospirillum humicireducens	1226968	S	13	21	34	0.00033
Ferrovibrio terrae	2594003	S	196	160	356	0.00343
Algihabitans albus	2164067	S	18	14	32	0.00031
Pararhodospirillum photometricum	1084	S	14	10	24	0.00023
Hypericibacter adhaerens	2602016	S	11	149	160	0.00154
Hypericibacter terrae	2602015	S	3	39	42	0.00040
Caenispirillum salinarum	859058	S	78	138	216	0.00208
Stella humosa	94	S	16	23	39	0.00038
Varunaivibrio sulfuroxidans	1773489	S	7	3	10	0.00010
Aestuariispira ectoiniformans	2775080	S	1	0	1	0.00001
Caulobacter mirabilis	69666	S	184	79	263	0.00253
