name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium prioriisuperbiae	2854389	S	1	104	105	0.00089
Rhodopseudomonas palustris	1076	S	49	913	962	0.00818
Rhodopseudomonas sp. P2A-2r	2991972	S	1	23	24	0.00020
Tardiphaga alba	340268	S	3	61	64	0.00054
Microvirga thermotolerans	2651334	S	10	342	352	0.00299
Microvirga sp. RSM25	3273802	S	5	311	316	0.00269
Microvirga sp. M2	3073270	S	2	39	41	0.00035
Methylobacterium radiodurans	2202828	S	3	29	32	0.00027
Methylobacterium durans	2202825	S	2	12	14	0.00012
Methylobacterium radiotolerans	31998	S	1	97	98	0.00083
Methylobacterium flocculans	2984843	S	1	5	6	0.00005
Methylobacterium indicum	1775910	S	1	13	14	0.00012
Hyphomicrobium denitrificans	53399	S	2	655	657	0.00558
Rhodomicrobium lacus	2498452	S	144	44	188	0.00160
Rhodomicrobium vannielii	1069	S	1	0	1	0.00001
Devosia sp. A16	1736675	S	238	446	684	0.00581
Devosia sp. MC521	2759954	S	10	20	30	0.00025
Devosia sp. SL43	2806348	S	3	12	15	0.00013
Devosia beringensis	2657486	S	13	52	65	0.00055
Devosia neptuniae	191302	S	1	2	3	0.00003
Mesorhizobium sp. NBSH29	2654249	S	9	566	575	0.00489
Aminobacter sp. UC22_36	3374549	S	19	11	30	0.00025
Aquibium microcysteis	675281	S	6	3	9	0.00008
Nitratireductor thuwali	2267699	S	2	1	3	0.00003
Enhydrobacter sp.	1894999	S	370	115	485	0.00412
Pseudorhodoplanes sinuspersici	1235591	S	190	56	246	0.00209
Terrihabitans soli	708113	S	9	3	12	0.00010
Nordella sp. HKS 07	2712222	S	5	1	6	0.00005
Candidatus Hodgkinia cicadicola	573658	S	5	0	5	0.00004
Rhizobium gallicum	56730	S	3	24	27	0.00023
Rhizobium leguminosarum	384	S	1	73	74	0.00063
Rhizobium ruizarguesonis	2081791	S	1	12	13	0.00011
Rhizobium grahamii	1120045	S	1	1	2	0.00002
Sinorhizobium meliloti	382	S	3	121	124	0.00105
Liberibacter crescens	1273132	S	3	9	12	0.00010
Phreatobacter cathodiphilus	1868589	S	143	87	230	0.00195
Phreatobacter stygius	1940610	S	72	31	103	0.00088
Xanthobacter dioxanivorans	2528964	S	3	88	91	0.00077
Azorhizobium caulinodans	7	S	22	10	32	0.00027
Pseudolabrys sp. FHR47	2562284	S	14	6	20	0.00017
Pseudolabrys taiwanensis	331696	S	8	3	11	0.00009
Ancylobacter polymorphus	223390	S	4	2	6	0.00005
Chenggangzhangella methanolivorans	1437009	S	120	50	170	0.00144
Beijerinckia indica	533	S	60	16	76	0.00065
Methylocapsa sp. D3K7	3041435	S	16	3	19	0.00016
Methylovirgula sp. 4M-Z18	2293567	S	2	3	5	0.00004
Kaistia sp. 32K	2795690	S	60	32	92	0.00078
Martelella sp. AD-3	686597	S	18	26	44	0.00037
Martelella endophytica	1486262	S	2	1	3	0.00003
Aurantimonas sp. HBX-1	2906072	S	2	1	3	0.00003
Salinarimonas sp.	2766526	S	44	25	69	0.00059
Anderseniella sp. Alg231-50	1922226	S	19	5	24	0.00020
Parvibaculum lavamentivorans	256618	S	1	9	10	0.00008
Terrirubrum flagellatum	2895980	S	19	5	24	0.00020
Brucella melitensis	29459	S	5	4232	4237	0.03601
Brucella intermedia	94625	S	5	2	7	0.00006
Methylocystis heyeri	391905	S	6	6	12	0.00010
Oceaniradius stylonematis	2184161	S	10	5	15	0.00013
uncultured Pleomorphomonas sp.	442121	S	5	3	8	0.00007
Afifella sp. YEN Y35	3388337	S	4	1	5	0.00004
Methyloraptor flagellatus	3162530	S	3	1	4	0.00003
Breoghania sp. L-A4	2304600	S	2	0	2	0.00002
Acuticoccus sp. I52.16.1	2928472	S	1	1	2	0.00002
Sphingomonas rhizophila	2071607	S	297	487	784	0.00666
Sphingomonas sp. M1-B02	3114300	S	149	292	441	0.00375
Sphingomonas sp. MMS24-J13	3238686	S	11	9	20	0.00017
Sphingomonas sp. GlSt437	3389970	S	2	4	6	0.00005
Sphingomonas sp. DBB INV C78	3349434	S	2	2	4	0.00003
Sphingomonas sabuli	2764186	S	121	156	277	0.00235
Sphingomonas daechungensis	1176646	S	105	108	213	0.00181
Sphingomonas morindae	1541170	S	72	124	196	0.00167
Sphingomonas sediminicola	386874	S	58	60	118	0.00100
Sphingomonas kaistensis	298708	S	55	115	170	0.00144
Sphingomonas flavalba	2559804	S	35	64	99	0.00084
Sphingomonas xanthus	2594473	S	27	38	65	0.00055
Sphingomonas sanxanigenens	397260	S	15	53	68	0.00058
Sphingomonas changnyeongensis	2698679	S	14	25	39	0.00033
Sphingomonas profundi	2681549	S	13	21	34	0.00029
Sphingomonas nostoxanthinifaciens	2872652	S	3	4	7	0.00006
Sphingomonas paeninsulae	2319844	S	1	0	1	0.00001
Sphingomonas lacunae	2698828	S	1	0	1	0.00001
Sphingomonas endolithica	2972485	S	1	1	2	0.00002
Sphingobium sp. AP49	1144307	S	5	237	242	0.00206
Sphingobium sp. SYK-6	627192	S	2	11	13	0.00011
Novosphingobium sp. Gsoil 351	2675225	S	8	67	75	0.00064
Sphingopyxis sp. YF1	2482763	S	1	43	44	0.00037
