name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sodalis ligni	2697027	S	739	66	805	0.05000
Candidatus Sodalis pierantonius	1486991	S	2	0	2	0.00012
Escherichia coli	562	S	168	1487	1655	0.10279
Salmonella enterica	28901	S	57	6141	6198	0.38495
Klebsiella pneumoniae	573	S	28	146	174	0.01081
Klebsiella quasipneumoniae	1463165	S	11	9	20	0.00124
Klebsiella variicola	244366	S	1	7	8	0.00050
Klebsiella aerogenes	548	S	4	0	4	0.00025
Klebsiella electrica	1259973	S	2	0	2	0.00012
Klebsiella michiganensis	1134687	S	1	0	1	0.00006
Klebsiella sp. PL-2018	2851540	S	1	0	1	0.00006
Enterobacter ludwigii	299767	S	13	29	42	0.00261
Enterobacter bugandensis	881260	S	2	3	5	0.00031
Citrobacter gillenii	67828	S	3	6	9	0.00056
Citrobacter portucalensis	1639133	S	1	1	2	0.00012
Citrobacter enshiensis	2971264	S	2	0	2	0.00012
Shigella flexneri	623	S	6	62	68	0.00422
secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	4	0	4	0.00025
Candidatus Ishikawella capsulata	168169	S	3	0	3	0.00019
Superficieibacter sp. HKU1	3031919	S	2	0	2	0.00012
Candidatus Profftia sp. (ex Adelges kitamiensis)	2864218	S	1	0	1	0.00006
Candidatus Moranella endobia	1048758	S	1	0	1	0.00006
Kosakonia cowanii	208223	S	1	0	1	0.00006
Plesiomonas shigelloides	703	S	1	0	1	0.00006
Yersinia pestis	632	S	14	3389	3403	0.21135
Yersinia mollaretii	33060	S	4	0	4	0.00025
Yersinia entomophaga	935293	S	3	0	3	0.00019
Serratia marcescens	615	S	4	4	8	0.00050
Serratia liquefaciens	614	S	2	0	2	0.00012
Serratia plymuthica	82996	S	2	5	7	0.00043
Serratia symbiotica	138074	S	1	0	1	0.00006
Arsenophonus endosymbiont of Aphis craccivora	1231049	S	10	2	12	0.00075
Morganella morganii	582	S	4	0	4	0.00025
Candidatus Pantoea carbekii	1235990	S	2	0	2	0.00012
Xanthomonas albilineans	29447	S	104	5	109	0.00677
Stenotrophomonas maltophilia	40324	S	6	54	60	0.00373
Stenotrophomonas sp. LGBM10	3390038	S	1	0	1	0.00006
Thioflavicoccus mobilis	80679	S	7	0	7	0.00043
Allochromatium tepidum	553982	S	1	0	1	0.00006
