name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium canariense	255045	S	4	157	161	0.00190
Bradyrhizobium prioriisuperbiae	2854389	S	1	18	19	0.00022
Rhodopseudomonas palustris	1076	S	92	1032	1124	0.01327
Rhodopseudomonas boonkerdii	475937	S	1	15	16	0.00019
Nitrobacter hamburgensis	912	S	1	9	10	0.00012
Tardiphaga alba	340268	S	1	12	13	0.00015
Hyphomicrobium denitrificans	53399	S	3	450	453	0.00535
Rhodomicrobium lacus	2498452	S	132	42	174	0.00205
Methyloligella sp. GL2	2742204	S	7	2	9	0.00011
Xanthobacter dioxanivorans	2528964	S	4	269	273	0.00322
Pseudolabrys taiwanensis	331696	S	60	29	89	0.00105
Azorhizobium caulinodans	7	S	18	9	27	0.00032
Ancylobacter polymorphus	223390	S	1	0	1	0.00001
Microvirga thermotolerans	2651334	S	3	149	152	0.00179
Microvirga sp. RSM25	3273802	S	1	93	94	0.00111
Methylobacterium radiotolerans	31998	S	2	72	74	0.00087
Methylobacterium flocculans	2984843	S	2	8	10	0.00012
Methylobacterium radiodurans	2202828	S	1	7	8	0.00009
Mesorhizobium sp. NBSH29	2654249	S	2	308	310	0.00366
Enhydrobacter sp.	1894999	S	199	67	266	0.00314
Pseudorhodoplanes sinuspersici	1235591	S	80	26	106	0.00125
Terrihabitans soli	708113	S	9	3	12	0.00014
Nordella sp. HKS 07	2712222	S	2	0	2	0.00002
Candidatus Hodgkinia cicadicola	573658	S	1	0	1	0.00001
Devosia sp. A16	1736675	S	49	149	198	0.00234
Devosia sp. MC521	2759954	S	1	2	3	0.00004
Devosia rhizoryzae	2774137	S	7	40	47	0.00055
Devosia beringensis	2657486	S	2	17	19	0.00022
Rhizobium gallicum	56730	S	3	103	106	0.00125
Neorhizobium sp. SOG26	2060726	S	1	4	5	0.00006
Liberibacter crescens	1273132	S	3	9	12	0.00014
Beijerinckia indica	533	S	103	19	122	0.00144
Methylovirgula sp. 4M-Z18	2293567	S	1	1	2	0.00002
Methylocapsa sp. D3K7	3041435	S	1	0	1	0.00001
Phreatobacter cathodiphilus	1868589	S	52	35	87	0.00103
Phreatobacter stygius	1940610	S	17	8	25	0.00030
Salinarimonas sp.	2766526	S	36	23	59	0.00070
Methylocystis heyeri	391905	S	23	6	29	0.00034
Terrirubrum flagellatum	2895980	S	21	7	28	0.00033
Chenggangzhangella methanolivorans	1437009	S	17	8	25	0.00030
Kaistia sp. 32K	2795690	S	17	10	27	0.00032
Martelella sp. AD-3	686597	S	7	11	18	0.00021
Afifella sp. YEN Y35	3388337	S	10	3	13	0.00015
uncultured Pleomorphomonas sp.	442121	S	10	6	16	0.00019
Brucella melitensis	29459	S	4	3805	3809	0.04497
Brucella intermedia	94625	S	4	2	6	0.00007
Oceaniradius stylonematis	2184161	S	6	3	9	0.00011
Methyloraptor flagellatus	3162530	S	2	1	3	0.00004
Anderseniella sp. Alg231-50	1922226	S	2	0	2	0.00002
Sphingomonas rhizophila	2071607	S	116	190	306	0.00361
Sphingomonas sp. M1-B02	3114300	S	84	165	249	0.00294
Sphingomonas sp. SUN019	2937788	S	1	1	2	0.00002
Sphingomonas sabuli	2764186	S	78	99	177	0.00209
Sphingomonas daechungensis	1176646	S	43	44	87	0.00103
Sphingomonas sediminicola	386874	S	40	42	82	0.00097
Sphingomonas flavalba	2559804	S	37	66	103	0.00122
Sphingomonas morindae	1541170	S	15	26	41	0.00048
