name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Microvirga thermotolerans	2651334	S	16	526	542	0.00568
Microvirga sp. RSM25	3273802	S	1	62	63	0.00066
Methylobacterium radiodurans	2202828	S	6	6	12	0.00013
Methylobacterium durans	2202825	S	4	2	6	0.00006
Methylobacterium flocculans	2984843	S	1	0	1	0.00001
Methylobacterium sp. CB376	3138063	S	1	913	914	0.00958
Methylobacterium indicum	1775910	S	1	1	2	0.00002
Methylobacterium organophilum	410	S	1	1	2	0.00002
Nitratireductor thuwali	2267699	S	1	4	5	0.00005
Bradyrhizobium prioriisuperbiae	2854389	S	1	100	101	0.00106
Rhodopseudomonas palustris	1076	S	27	358	385	0.00403
Rhodopseudomonas sp. P2A-2r	2991972	S	1	16	17	0.00018
Hyphomicrobium denitrificans	53399	S	5	325	330	0.00346
Rhodomicrobium lacus	2498452	S	9	6	15	0.00016
Pseudorhodoplanes sinuspersici	1235591	S	174	88	262	0.00275
Enhydrobacter sp.	1894999	S	105	49	154	0.00161
Terrihabitans soli	708113	S	33	20	53	0.00056
Nordella sp. HKS 07	2712222	S	1	0	1	0.00001
Candidatus Hodgkinia cicadicola	573658	S	1	0	1	0.00001
Ancylobacter polymorphus	223390	S	94	91	185	0.00194
Xanthobacter dioxanivorans	2528964	S	40	42	82	0.00086
Pseudolabrys taiwanensis	331696	S	37	27	64	0.00067
Pseudolabrys sp. FHR47	2562284	S	2	1	3	0.00003
Azorhizobium caulinodans	7	S	2	1	3	0.00003
Beijerinckia indica	533	S	165	50	215	0.00225
Methylocapsa sp. D3K7	3041435	S	10	2	12	0.00013
Phreatobacter stygius	1940610	S	132	95	227	0.00238
Phreatobacter cathodiphilus	1868589	S	41	41	82	0.00086
Chenggangzhangella methanolivorans	1437009	S	156	106	262	0.00275
Rhizobium grahamii	1120045	S	1	95	96	0.00101
Devosia sp. A16	1736675	S	30	46	76	0.00080
Devosia sp. MC521	2759954	S	2	2	4	0.00004
Devosia beringensis	2657486	S	6	17	23	0.00024
Salinarimonas sp.	2766526	S	42	38	80	0.00084
Terrirubrum flagellatum	2895980	S	24	12	36	0.00038
Kaistia sp. 32K	2795690	S	15	13	28	0.00029
Brucella intermedia	94625	S	5	4	9	0.00009
Brucella melitensis	29459	S	2	2919	2921	0.03060
Anderseniella sp. Alg231-50	1922226	S	2	0	2	0.00002
Kaustia mangrovi	2593653	S	1	1	2	0.00002
Afifella sp. YEN Y35	3388337	S	4	2	6	0.00006
Methyloraptor flagellatus	3162530	S	3	2	5	0.00005
Methylocystis heyeri	391905	S	1	2	3	0.00003
Oceaniradius stylonematis	2184161	S	1	0	1	0.00001
Sphingomonas rhizophila	2071607	S	266	523	789	0.00827
Sphingomonas sabuli	2764186	S	154	222	376	0.00394
Sphingomonas sediminicola	386874	S	114	146	260	0.00272
Sphingomonas kaistensis	298708	S	62	164	226	0.00237
Sphingomonas sanxanigenens	397260	S	28	64	92	0.00096
Sphingomonas piscis	2714943	S	22	22	44	0.00046
Sphingomonas daechungensis	1176646	S	20	25	45	0.00047
Sphingomonas sp. M1-B02	3114300	S	12	25	37	0.00039
Sphingomonas sp. MMS24-J13	3238686	S	2	1	3	0.00003
Sphingomonas xanthus	2594473	S	13	21	34	0.00036
Sphingomonas flavalba	2559804	S	8	14	22	0.00023
Sphingomonas changnyeongensis	2698679	S	4	7	11	0.00012
Sphingomonas profundi	2681549	S	3	5	8	0.00008
Sphingomonas paeninsulae	2319844	S	2	0	2	0.00002
Novosphingobium sp. Gsoil 351	2675225	S	7	7	14	0.00015
Sphingorhabdus lutea	1913578	S	2	0	2	0.00002
Sphingorhabdus lacus	392610	S	1	0	1	0.00001
Parasphingopyxis algicola	2026624	S	2	0	2	0.00002
Erythrobacter sp. 3-20A1M	2653850	S	26	594	620	0.00650
Erythrobacter sp. Alg231-14	1922225	S	1	1	2	0.00002
Tsuneonella sp. CC-YZS046	3042152	S	16	73	89	0.00093
Croceibacterium sp. TMG7-5b_MA50	3121290	S	6	23	29	0.00030
Sphingosinicella microcystinivorans	335406	S	184	100	284	0.00298
Zymomonas mobilis	542	S	15	1	16	0.00017
Niveispirillum cyanobacteriorum	1612173	S	37	64	101	0.00106
Azospirillum humicireducens	1226968	S	1	3	4	0.00004
Azospirillum sp. TSH100	652764	S	1	3	4	0.00004
Hypericibacter adhaerens	2602016	S	15	114	129	0.00135
Ferrovibrio terrae	2594003	S	66	84	150	0.00157
Pararhodospirillum photometricum	1084	S	14	15	29	0.00030
Algihabitans albus	2164067	S	2	2	4	0.00004
Candidatus Endolissoclinum faulkneri	1263979	S	1	0	1	0.00001
Caenispirillum salinarum	859058	S	17	46	63	0.00066
Terasakiella sp. SH-1	2560057	S	5	1	6	0.00006
Varunaivibrio sulfuroxidans	1773489	S	3	2	5	0.00005
Stella humosa	94	S	1	2	3	0.00003
Brevundimonas sp. Bb-A	2560058	S	1	60	61	0.00064
Caulobacter mirabilis	69666	S	27	19	46	0.00048
Caulobacter segnis	88688	S	2	2	4	0.00004
Caulobacter sp. NIBR1757	3016000	S	1	0	1	0.00001
Phenylobacterium montanum	2823693	S	15	8	23	0.00024
Phenylobacterium zucineum	284016	S	3	2	5	0.00005
Phenylobacterium sp. NIBR 498073	3015177	S	1	0	1	0.00001
Terricaulis silvestris	2686094	S	14	3	17	0.00018
Roseomonas marmotae	2768161	S	31	28	59	0.00062
Roseomonas fluvialis	1750527	S	9	7	16	0.00017
Roseomonas sp. CCTCC AB2023176	3342640	S	5	4	9	0.00009
Roseomonas cutis	2897332	S	1	2	3	0.00003
Roseococcus microcysteis	2771361	S	1	0	1	0.00001
Komagataeibacter saccharivorans	265959	S	23	13	36	0.00038
Lichenicola sp.	2804529	S	13	10	23	0.00024
Acidibrevibacterium fodinaquatile	1969806	S	1	0	1	0.00001
Elioraea tepida	2843330	S	4	4	8	0.00008
Acidisoma cladoniae	3040935	S	2	1	3	0.00003
Wolbachia endosymbiont of Rhagoletis cingulata	1220542	S	8	14	22	0.00023
Wolbachia endosymbiont of Tetranychus urticae	169184	S	8	2	10	0.00010
Wolbachia endosymbiont (group A) of Agelastica alni	3066130	S	5	16	21	0.00022
Wolbachia pipientis	955	S	19	66	85	0.00089
Candidatus Mesenet endosymbiont of Agriotes lineatus	3077948	S	3	8	11	0.00012
Neoehrlichia mikurensis	89586	S	3	0	3	0.00003
Rickettsia rhipicephali	33992	S	1	0	1	0.00001
Orientia tsutsugamushi	784	S	1	0	1	0.00001
Candidatus Phycorickettsia trachydisci	2115978	S	1	0	1	0.00001
Candidatus Midichloria mitochondrii	234827	S	1	0	1	0.00001
Rhodovulum sp. P5	1564506	S	38	43	81	0.00085
Paracoccus sp. S3-43	3030011	S	2	12	14	0.00015
Paroceanicella profunda	2579971	S	9	11	20	0.00021
Pikeienuella piscinae	2748098	S	2	1	3	0.00003
Pontivivens nitratireducens	2758038	S	1	1	2	0.00002
Yoonia rhodophyticola	3137370	S	1	0	1	0.00001
Pukyongiella litopenaei	2605946	S	1	1	2	0.00002
Jannaschia sp. W003	2867012	S	3	3	6	0.00006
Palleronia sp. LCG004	3079304	S	2	1	3	0.00003
Hyphobacterium sp.	2004662	S	94	21	115	0.00120
Candidatus Bodocaedibacter vickermanii	2741701	S	9	0	9	0.00009
Candidatus Paracaedibacter symbiosus	244582	S	4	0	4	0.00004
Candidatus Bealeia paramacronuclearis	1921001	S	7	0	7	0.00007
Candidatus Gromoviella agglomerans	2806609	S	1	0	1	0.00001
Candidatus Nucleicultrix amoebiphila	1509244	S	3	0	3	0.00003
Candidatus Viadribacter manganicus	1759059	S	19	3	22	0.00023
Candidatus Pelagibacter sp. IMCC9063	1002672	S	7	1	8	0.00008
Candidatus Fonsibacter ubiquis	1925548	S	5	0	5	0.00005
Kordiimonas pumila	2161677	S	3	0	3	0.00003
Kordiimonas sp. SCSIO 12610	2829597	S	1	0	1	0.00001
Gimibacter soli	3024400	S	4	5	9	0.00009
Sedimenticola thiotaurini	1543721	S	1	50	51	0.00053
Thiocapsa bogorovii	521689	S	5	510	515	0.00540
Thermochromatium tepidum	1050	S	12	8	20	0.00021
Allochromatium tepidum	553982	S	11	8	19	0.00020
Spiribacter salinus	1335746	S	41	11	52	0.00054
Spiribacter halobius	2182432	S	1	0	1	0.00001
Alkalilimnicola ehrlichii	351052	S	2	0	2	0.00002
Thioalkalivibrio sulfidiphilus	1033854	S	1	0	1	0.00001
Aquisalimonas sp. 2447	2740807	S	1	0	1	0.00001
Granulosicoccus antarcticus	437505	S	1	0	1	0.00001
Candidatus Moranella endobia	1048758	S	479	0	479	0.00502
Escherichia coli	562	S	326	1317	1643	0.01721
Enterobacter ludwigii	299767	S	25	50	75	0.00079
Enterobacter cloacae	550	S	1	0	1	0.00001
Salmonella enterica	28901	S	26	4973	4999	0.05238
Klebsiella pneumoniae	573	S	14	351	365	0.00382
Klebsiella sp. LTGPAF-6F	1905288	S	2	19	21	0.00022
Citrobacter portucalensis	1639133	S	7	15	22	0.00023
Citrobacter gillenii	67828	S	6	38	44	0.00046
secondary endosymbiont of Trabutina mannipara	1835721	S	4	0	4	0.00004
Candidatus Purcelliella pentastirinorum	472834	S	3	0	3	0.00003
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	2	0	2	0.00002
Candidatus Mikella endobia	1778264	S	2	0	2	0.00002
Enterobacteriaceae endosymbiont of Plateumaris sericea	2675797	S	6	2	8	0.00008
Candidatus Schneideria nysicola	1081631	S	2	0	2	0.00002
Candidatus Profftia sp. (ex Adelges kitamiensis)	2864218	S	1	0	1	0.00001
Candidatus Curculioniphilus buchneri	690594	S	1	0	1	0.00001
Sodalis ligni	2697027	S	250	49	299	0.00313
Candidatus Sodalis pierantonius	1486991	S	1	0	1	0.00001
Proteus mirabilis	584	S	162	32	194	0.00203
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	4	0	4	0.00004
Candidatus Providencia siddallii	1715285	S	1	0	1	0.00001
Edwardsiella tarda	636	S	57	13	70	0.00073
Enterobacterales bacterium endosymbiont of Anomoneura mori	3132096	S	16	8	24	0.00025
Brenneria rubrifaciens	55213	S	11	1	12	0.00013
Dickeya solani	1089444	S	1	0	1	0.00001
Serratia marcescens	615	S	3	6	9	0.00009
Serratia symbiotica	138074	S	2	0	2	0.00002
Serratia plymuthica	82996	S	1	4	5	0.00005
Erwinia pyrifoliae	79967	S	3	1	4	0.00004
Buchnera aphidicola	9	S	1	0	1	0.00001
Lysobacter sp. KIS68-7	2904252	S	97	99	196	0.00205
Lysobacter sp. CW239	2762611	S	6	8	14	0.00015
Lysobacter arenosi	2795387	S	11	25	36	0.00038
Agrilutibacter terrestris	2865112	S	95	143	238	0.00249
Pseudoxanthomonas sp. SL93	2995142	S	31	78	109	0.00114
Xylella fastidiosa	2371	S	48	230	278	0.00291
Arenimonas daejeonensis	370777	S	43	38	81	0.00085
Xanthomonas campestris	339	S	11	446	457	0.00479
Xanthomonas albilineans	29447	S	3	1	4	0.00004
Xanthomonas axonopodis	53413	S	1	0	1	0.00001
Luteimonas sp. MC1825	2761107	S	4	15	19	0.00020
Solilutibacter oculi	2698682	S	2	2	4	0.00004
Pseudolysobacter antarcticus	2511995	S	1	0	1	0.00001
Dokdonella koreensis	323415	S	6	8	14	0.00015
Frateuria soli	1542730	S	3	17	20	0.00021
Luteibacter anthropi	564369	S	1	1	2	0.00002
Steroidobacter denitrificans	465721	S	639	92	731	0.00766
Paraphotobacterium marinum	1755811	S	128	16	144	0.00151
Vibrio sp. THAF191d	2661922	S	1	177	178	0.00186
Vibrio algicola	2662262	S	5	0	5	0.00005
uncultured Vibrio sp.	114054	S	2	0	2	0.00002
Vibrio cholerae	666	S	1	0	1	0.00001
Vibrio tapetis	52443	S	1	0	1	0.00001
Aquicella siphonis	254247	S	58	8	66	0.00069
Aquicella lusitana	254246	S	1	0	1	0.00001
Coxiella-like endosymbiont	1592897	S	15	12	27	0.00028
Candidatus Coxiella mudrowiae	2054173	S	1	1	2	0.00002
Coxiella endosymbiont of Amblyomma nuttalli	2749996	S	1	0	1	0.00001
Legionella sp. MW5194	2662448	S	5	20	25	0.00026
Legionella sp. D16C41	3402688	S	4	0	4	0.00004
Legionella lytica	96232	S	8	4	12	0.00013
Legionella waltersii	66969	S	5	4	9	0.00009
Legionella hackeliae	449	S	2	7	9	0.00009
Legionella micdadei	451	S	1	0	1	0.00001
Legionella spiritensis	452	S	1	1	2	0.00002
Candidatus Legionella polyplacis	2005262	S	1	0	1	0.00001
Legionella clemsonensis	1867846	S	1	1	2	0.00002
Methylococcus capsulatus	414	S	92	35	127	0.00133
Methylomagnum ishizawai	1760988	S	32	11	43	0.00045
Methylocaldum marinum	1432792	S	6	2	8	0.00008
Methylobacter sp. YRD-M1	2911520	S	2	0	2	0.00002
Algiphilus sp.	1872431	S	88	13	101	0.00106
Solimonas sp. K1W22B-7	2303331	S	2	1	3	0.00003
Aequoribacter fuscus	2518989	S	13	10	23	0.00024
Congregibacter litoralis	393662	S	9	8	17	0.00018
Halioglobus sp. Uisw_031	3230977	S	5	3	8	0.00008
Candidatus Paraluminiphilus aquimaris	2518994	S	1	0	1	0.00001
Cellvibrio sp. PSBB006	1987723	S	23	2	25	0.00026
Agarilytica rhodophyticola	1737490	S	2	0	2	0.00002
Marinagarivorans cellulosilyticus	2721545	S	1	0	1	0.00001
Microbulbifer spongiae	2944933	S	6	0	6	0.00006
Zhongshania aliphaticivorans	1470434	S	1	0	1	0.00001
Pseudomonas putida	303	S	3	20	23	0.00024
Pseudomonas aeruginosa	287	S	3	40	43	0.00045
Pseudomonas sp. Q1-7	3020843	S	1	1	2	0.00002
Entomomonas moraniae	2213226	S	1	0	1	0.00001
Stutzerimonas stutzeri	316	S	1	1	2	0.00002
Avibacterium paragallinarum	728	S	57	6	63	0.00066
Haemophilus influenzae	727	S	1	2	3	0.00003
Pasteurella multocida	747	S	1	4	5	0.00005
Kushneria phosphatilytica	657387	S	2	4	6	0.00006
Halomonas sp. A40-4	2785909	S	2	12	14	0.00015
Candidatus Carsonella ruddii	114186	S	2	0	2	0.00002
Salicola sp. KBTZ08	3398275	S	1	1	2	0.00002
Allohahella sp. A8	3141461	S	5	4	9	0.00009
Marinobacterium sediminicola	518898	S	2	4	6	0.00006
Marinomonas algicola	2773454	S	1	0	1	0.00001
Venatoribacter cucullus	2661630	S	1	2	3	0.00003
Salinispirillum sp. LH 10-3-1	2952525	S	2	2	4	0.00004
Saccharospirillum mangrovi	2161747	S	1	1	2	0.00002
Marinicella sp. W31	3023713	S	1	0	1	0.00001
Endozoicomonas sp. GU-1	3009078	S	2	1	3	0.00003
Pleionea litopenaei	3070815	S	1	0	1	0.00001
Saccharobesus litoralis	2172099	S	7	1	8	0.00008
Psychromonas sp. MME1	3231032	S	1	15	16	0.00017
Thalassotalea ponticola	1523392	S	10	0	10	0.00010
Thalassotalea hakodatensis	3030492	S	2	0	2	0.00002
Thalassotalea agarivorans	349064	S	1	0	1	0.00001
Pseudoalteromonas sp. A41-2	2785910	S	4	5	9	0.00009
Flocculibacter collagenilyticus	2744479	S	2	0	2	0.00002
Sulfurifustis variabilis	1675686	S	25	4	29	0.00030
Sulfuricaulis limicola	1620215	S	5	0	5	0.00005
Dichelobacter nodosus	870	S	12	5	17	0.00018
Wohlfahrtiimonas chitiniclastica	400946	S	2	0	2	0.00002
Acinetobacter sp. NyZ410	2929509	S	3	2	5	0.00005
Acinetobacter baumannii	470	S	1	4	5	0.00005
Aquirhabdus parva	2283318	S	4	0	4	0.00004
Thiomicrorhabdus sediminis	2580412	S	3	6	9	0.00009
Piscirickettsia salmonis	1238	S	1	0	1	0.00001
Candidatus Vondammii sp. HM_W22	2687299	S	5	0	5	0.00005
Celerinatantimonas diazotrophica	412034	S	5	0	5	0.00005
Candidatus Palibaumannia cicadellinicola	186490	S	2	0	2	0.00002
Aeromonas media	651	S	7	4	11	0.00012
Aeromonas veronii	654	S	1	0	1	0.00001
Sulfurivermis fontis	1972068	S	7	2	9	0.00009
Woeseia oceani	1548547	S	3	0	3	0.00003
Zophobihabitans entericus	1635327	S	2	0	2	0.00002
Cupriavidus pinatubonensis	248026	S	4	193	197	0.00206
Cupriavidus sp. EM10	2839983	S	2	246	248	0.00260
Cupriavidus sp. WKF15	3032282	S	1	66	67	0.00070
Ralstonia solanacearum	305	S	111	172	283	0.00297
Ralstonia pseudosolanacearum	1310165	S	1	3	4	0.00004
Paraburkholderia tropica	92647	S	71	49	120	0.00126
Lautropia mirabilis	47671	S	27	17	44	0.00046
Burkholderia pseudomallei	28450	S	2	53	55	0.00058
Burkholderia mallei	13373	S	1	43	44	0.00046
Burkholderia ambifaria	152480	S	2	4	6	0.00006
Burkholderia sp. 2002721687	1468409	S	1	1226	1227	0.01286
Robbsia andropogonis	28092	S	2	0	2	0.00002
Variovorax paradoxus	34073	S	1	55	56	0.00059
Diaphorobacter limosus	3036128	S	3	118	121	0.00127
Diaphorobacter sp. HDW4B	2714925	S	1	8	9	0.00009
Ramlibacter tataouinensis	94132	S	4	39	43	0.00045
Vandammella animalimorsus	2029117	S	3	17	20	0.00021
Comamonas testosteroni	285	S	1	19	20	0.00021
Delftia tsuruhatensis	180282	S	1	103	104	0.00109
Hylemonella gracilis	80880	S	1	8	9	0.00009
